"Time","Angle, Ch 1+2 (rad) Run #7","Angle, Ch 3+4 (rad) Run #7","Angle, Ch 1+2 (rad) Run #8","Angle, Ch 3+4 (rad) Run #8","Angle, Ch 1+2 (rad) Run #9","Angle, Ch 3+4 (rad) Run #9","mean_Ch1_Ch2","sd_Ch1_Ch2","mean_Ch3_Ch4","sd_Ch3_Ch4"
11.5,0.803,1.344,1.222,1.449,0.297,0.873,0.774,0.463181389954303,1.222,0.306768642465295
11.55,0.367,1.117,0.768,1.204,-0.105,0.646,0.343333333333333,0.436980930171253,0.989,0.300214923013497
11.6,-0.07,0.89,0.297,0.977,-0.489,0.454,-0.0873333333333333,0.393286579142148,0.773666666666667,0.280236209889681
11.65,-0.489,0.663,-0.175,0.75,-0.838,0.279,-0.500666666666667,0.331653936104086,0.564,0.250621228151168
11.7,-0.89,0.471,-0.628,0.559,-1.152,0.14,-0.89,0.262,0.39,0.220932116271039
11.75,-1.239,0.314,-1.065,0.384,-1.396,0.035,-1.23333333333333,0.165572743328524,0.244333333333333,0.18463567730353
11.8,-1.518,0.192,-1.431,0.244,-1.571,-0.052,-1.50666666666667,0.0706847461149386,0.128,0.158037970121107
11.85,-1.745,0.087,-1.728,0.122,-1.676,-0.087,-1.71633333333333,0.0359490380028915,0.0406666666666667,0.111938971468088
11.9,-1.885,0.017,-1.955,0.035,-1.693,-0.087,-1.84433333333333,0.135651514305345,-0.0116666666666667,0.0658584340334124
11.95,-1.92,0,-2.094,0,-1.641,-0.052,-1.885,0.22851914580621,-0.0173333333333333,0.0300222139978605
12,-1.885,0,-2.129,0,-1.501,0.017,-1.83833333333333,0.316590166198089,0.00566666666666667,0.00981495457622364
12.05,-1.745,0.052,-2.077,0.017,-1.309,0.122,-1.71033333333333,0.385171823130059,0.0636666666666667,0.0534633831078181
12.1,-1.553,0.14,-1.92,0.087,-1.065,0.262,-1.51266666666667,0.428924624302841,0.163,0.0897385090136893
12.15,-1.309,0.244,-1.693,0.192,-0.768,0.436,-1.25666666666667,0.464715325046779,0.290666666666667,0.128519777985076
12.2,-1.012,0.401,-1.396,0.332,-0.454,0.628,-0.954,0.47367077173919,0.453666666666667,0.154868761644605
12.25,-0.663,0.576,-1.065,0.489,-0.087,0.855,-0.605,0.491572985425359,0.64,0.191209309396797
12.3,-0.297,0.785,-0.663,0.681,0.279,1.082,-0.227,0.474885249297133,0.849333333333333,0.208096932541865
12.35,0.07,1.012,-0.244,0.89,0.646,1.326,0.157333333333333,0.451381582846856,1.076,0.22493554632383
12.4,0.454,1.257,0.175,1.134,1.012,1.571,0.547,0.426179539630893,1.32066666666667,0.22534935840453
12.45,0.82,1.518,0.611,1.361,1.344,1.815,0.925,0.377612234971273,1.56466666666667,0.230569584579869
12.5,1.169,1.763,1.012,1.606,1.641,2.042,1.274,0.327382039825034,1.80366666666667,0.220826477881012
12.55,1.484,1.99,1.396,1.85,1.902,2.234,1.594,0.270340526003779,2.02466666666667,0.194333047455479
12.6,1.745,2.217,1.728,2.059,2.112,2.391,1.86166666666667,0.216961594143603,2.22233333333333,0.166064244596281
12.65,1.972,2.391,2.007,2.269,2.269,2.496,2.08266666666667,0.162315536327652,2.38533333333333,0.113606044440132
12.7,2.112,2.531,2.217,2.426,2.356,2.566,2.22833333333333,0.12239417197454,2.50766666666667,0.0728583099813145
12.75,2.217,2.635,2.374,2.566,2.374,2.583,2.32166666666667,0.0906439922627713,2.59466666666667,0.0359490380028914
12.8,2.234,2.67,2.426,2.635,2.339,2.548,2.333,0.0961405221537725,2.61766666666667,0.0628198482434758
12.85,2.199,2.653,2.426,2.67,2.234,2.443,2.28633333333333,0.122214292672066,2.58866666666667,0.126437072622445
12.9,2.094,2.583,2.339,2.653,2.059,2.321,2.164,0.152561463023924,2.519,0.175008571218669
12.95,1.937,2.461,2.182,2.583,1.868,2.147,1.99566666666667,0.16501616082473,2.397,0.22493554632383
13,1.745,2.304,1.972,2.461,1.623,1.937,1.78,0.177112958306274,2.234,0.268921921754252
13.05,1.501,2.112,1.728,2.304,1.361,1.728,1.53,0.185210690836139,2.048,0.293284844477174
13.1,1.239,1.902,1.431,2.112,1.065,1.484,1.245,0.183073755628708,1.83266666666667,0.319689432626938
13.15,0.942,1.676,1.117,1.902,0.768,1.257,0.942333333333333,0.174500238777296,1.61166666666667,0.327277150643508
13.2,0.646,1.431,0.768,1.676,0.454,1.012,0.622666666666667,0.158295083099044,1.373,0.335778200602719
13.25,0.332,1.187,0.419,1.431,0.14,0.785,0.297,0.142755034937476,1.13433333333333,0.326204434876863
13.3,0.017,0.96,0.087,1.204,-0.157,0.593,-0.0176666666666667,0.125639696486952,0.919,0.307556498874597
13.35,-0.279,0.75,-0.244,0.977,-0.436,0.401,-0.319666666666667,0.102256214155098,0.709333333333333,0.290145365865687
13.4,-0.541,0.559,-0.559,0.768,-0.698,0.244,-0.599333333333333,0.085920505895469,0.523666666666667,0.263780843378236
13.45,-0.785,0.384,-0.82,0.559,-0.908,0.105,-0.837666666666667,0.0633745479931284,0.349333333333333,0.22897670915037
13.5,-0.995,0.244,-1.065,0.401,-1.065,0,-1.04166666666667,0.0404145188432738,0.215,0.202066820631196
13.55,-1.152,0.122,-1.239,0.244,-1.187,-0.052,-1.19266666666667,0.0437759446880743,0.104666666666667,0.148759313433927
13.6,-1.257,0.052,-1.361,0.14,-1.239,-0.087,-1.28566666666667,0.0658584340334124,0.035,0.114450862818941
13.65,-1.326,0,-1.414,0.052,-1.222,-0.087,-1.32066666666667,0.0961110468850138,-0.0116666666666667,0.070230572639936
13.7,-1.326,0,-1.414,0,-1.169,-0.052,-1.303,0.124108823215757,-0.0173333333333333,0.0300222139978605
13.75,-1.274,0.017,-1.361,0,-1.065,0.017,-1.23333333333333,0.152132617585228,0.0113333333333333,0.00981495457622364
13.8,-1.169,0.087,-1.257,0.017,-0.908,0.122,-1.11133333333333,0.181505739119548,0.0753333333333333,0.0534633831078181
13.85,-1.03,0.192,-1.117,0.07,-0.733,0.262,-0.96,0.201342990938349,0.174666666666667,0.0971665237277393
13.9,-0.855,0.314,-0.942,0.157,-0.524,0.419,-0.773666666666667,0.220550069900994,0.296666666666667,0.131857246040304
13.95,-0.663,0.489,-0.733,0.279,-0.279,0.611,-0.558333333333333,0.244428585344131,0.459666666666667,0.16793252613277
14,-0.436,0.681,-0.506,0.436,-0.017,0.82,-0.319666666666667,0.264443440707712,0.645666666666667,0.194423078191179
14.05,-0.192,0.89,-0.244,0.611,0.244,1.047,-0.064,0.268,0.849333333333333,0.220826477881013
14.1,0.07,1.117,0,0.82,0.506,1.292,0.192,0.274175126515882,1.07633333333333,0.238613355312173
14.15,0.332,1.361,0.244,1.047,0.768,1.536,0.448,0.280599358516729,1.31466666666667,0.247770727353603
14.2,0.593,1.606,0.489,1.274,1.012,1.763,0.698,0.276859169976362,1.54766666666667,0.249664441467609
14.25,0.838,1.85,0.733,1.518,1.257,1.99,0.942666666666667,0.277236962422642,1.786,0.242421121192028
14.3,1.082,2.077,0.942,1.763,1.466,2.182,1.16333333333333,0.271303028610691,2.00733333333333,0.218014525509961
14.35,1.292,2.269,1.134,1.99,1.641,2.356,1.35566666666667,0.259426932551987,2.205,0.191209309396797
14.4,1.484,2.443,1.292,2.199,1.798,2.478,1.52466666666667,0.255439490551742,2.37333333333333,0.151987938117909
14.45,1.641,2.566,1.431,2.374,1.902,2.548,1.658,0.235959742329068,2.496,0.106037729134492
14.5,1.745,2.635,1.536,2.513,1.955,2.583,1.74533333333333,0.209500198886143,2.577,0.0612209114600558
14.55,1.798,2.67,1.606,2.618,1.955,2.566,1.78633333333333,0.174792257646995,2.618,0.052
14.6,1.815,2.635,1.623,2.67,1.92,2.478,1.786,0.150608764685193,2.59433333333333,0.102256214155098
14.65,1.78,2.566,1.623,2.653,1.85,2.374,1.751,0.1162454300177,2.531,0.142755034937476
14.7,1.71,2.443,1.571,2.601,1.728,2.217,1.66966666666667,0.0859205058954691,2.42033333333333,0.193000863555926
14.75,1.588,2.286,1.501,2.513,1.588,2.025,1.559,0.0502294734194976,2.27466666666667,0.244197324582669
14.8,1.449,2.094,1.414,2.356,1.414,1.815,1.42566666666667,0.020207259421637,2.08833333333333,0.270544512665353
14.85,1.274,1.868,1.292,2.182,1.222,1.606,1.26266666666667,0.0363501490139083,1.88533333333333,0.288390938368967
14.9,1.1,1.641,1.169,1.99,0.995,1.361,1.088,0.0876184911990614,1.664,0.31513013185032
14.95,0.89,1.396,1.03,1.763,0.768,1.134,0.896,0.131103012932579,1.431,0.315957275592761
15,0.663,1.152,0.873,1.536,0.541,0.908,0.692333333333333,0.16793252613277,1.19866666666667,0.316590166198089
15.05,0.436,0.925,0.698,1.309,0.297,0.698,0.477,0.203619743639953,0.977333333333333,0.308843541835236
15.1,0.192,0.716,0.541,1.082,0.052,0.489,0.261666666666667,0.251833939994857,0.762333333333333,0.299202829754889
15.15,-0.052,0.524,0.349,0.855,-0.175,0.332,0.0406666666666667,0.274015206390692,0.570333333333333,0.264560642071593
15.2,-0.279,0.367,0.175,0.663,-0.401,0.175,-0.168333333333333,0.303528142572206,0.401666666666667,0.245840056405244
15.25,-0.506,0.227,-0.017,0.471,-0.593,0.07,-0.372,0.31050120772712,0.256,0.202066820631196
15.3,-0.716,0.105,-0.192,0.314,-0.768,-0.017,-0.558666666666667,0.318605293950577,0.134,0.167394743047684
15.35,-0.89,0.035,-0.367,0.192,-0.89,-0.07,-0.715666666666667,0.301954190786174,0.0523333333333333,0.131857246040304
15.4,-1.03,0,-0.541,0.087,-0.977,-0.087,-0.849333333333333,0.268336231868403,0,0.087
15.45,-1.117,0,-0.698,0.035,-0.995,-0.07,-0.936666666666667,0.215504833665821,-0.0116666666666667,0.0534633831078181
15.5,-1.169,0.035,-0.82,0,-0.977,-0.017,-0.988666666666667,0.174792257646995,0.006,0.0265141471671257
15.55,-1.169,0.105,-0.908,0,-0.925,0.07,-1.00066666666667,0.146028536024071,0.0583333333333333,0.0534633831078181
15.6,-1.134,0.209,-0.96,0.035,-0.82,0.175,-0.971333333333333,0.157306494886045,0.139666666666667,0.0922243640982866
15.65,-1.03,0.349,-0.977,0.122,-0.698,0.332,-0.901666666666667,0.178360122598448,0.267666666666667,0.126437072622445
15.7,-0.908,0.524,-0.942,0.227,-0.541,0.506,-0.797,0.22235332243976,0.419,0.166520269036535
15.75,-0.75,0.716,-0.873,0.367,-0.349,0.716,-0.657333333333333,0.274015206390692,0.599666666666667,0.201495243947179
15.8,-0.541,0.942,-0.768,0.524,-0.14,0.925,-0.483,0.317992138267599,0.797,0.236577682802077
15.85,-0.314,1.169,-0.646,0.733,0.087,1.169,-0.291,0.367040869658952,1.02366666666667,0.251724717366677
15.9,-0.052,1.414,-0.471,0.942,0.314,1.414,-0.0696666666666667,0.3927980821406,1.25666666666667,0.272509327057503
15.95,0.209,1.676,-0.297,1.169,0.559,1.658,0.157,0.430362637783533,1.501,0.287661259122601
16,0.506,1.902,-0.087,1.414,0.82,1.885,0.413,0.460596352569145,1.73366666666667,0.276969914130278
16.05,0.785,2.129,0.14,1.658,1.065,2.094,0.663333333333333,0.474350433048536,1.96033333333333,0.262412525107574
16.1,1.065,2.321,0.367,1.885,1.292,2.269,0.908,0.482071571449717,2.15833333333333,0.238137215347231
16.15,1.326,2.478,0.611,2.112,1.501,2.409,1.146,0.471513520484832,2.333,0.194476219625948
16.2,1.553,2.601,0.855,2.304,1.676,2.513,1.36133333333333,0.442789265151419,2.47266666666667,0.152552723126575
16.25,1.763,2.653,1.1,2.461,1.833,2.566,1.56533333333333,0.404507519501595,2.56,0.0961405221537725
16.3,1.937,2.67,1.309,2.583,1.937,2.583,1.72766666666667,0.362575969051085,2.612,0.0502294734194973
16.35,2.042,2.618,1.518,2.653,1.99,2.531,1.85,0.288693609212258,2.60066666666667,0.0628198482434758
16.4,2.094,2.531,1.693,2.67,1.972,2.443,1.91966666666667,0.205558588566212,2.548,0.114450862818941
16.45,2.094,2.391,1.815,2.635,1.92,2.304,1.943,0.140914867916767,2.44333333333333,0.171593511920857
16.5,2.025,2.217,1.902,2.548,1.833,2.129,1.92,0.0972573904646839,2.298,0.220932116271039
16.55,1.885,2.025,1.937,2.426,1.693,1.937,1.83833333333333,0.128519777985076,2.12933333333333,0.260661338393965
16.6,1.71,1.798,1.902,2.251,1.518,1.728,1.71,0.192,1.92566666666667,0.283912545220061
16.65,1.466,1.553,1.833,2.059,1.309,1.501,1.536,0.268921921754252,1.70433333333333,0.308248817245636
16.7,1.204,1.326,1.693,1.85,1.082,1.274,1.32633333333333,0.323348625067949,1.48333333333333,0.318605293950577
16.75,0.89,1.082,1.501,1.623,0.855,1.047,1.082,0.36328638840452,1.25066666666667,0.32292465581515
16.8,0.576,0.855,1.274,1.379,0.593,0.82,0.814333333333333,0.398173747669699,1.018,0.313124575848016
16.85,0.227,0.663,1.03,1.152,0.314,0.611,0.523666666666667,0.440649898823696,0.808666666666667,0.298469987324242
16.9,-0.105,0.471,0.75,0.925,0.052,0.436,0.232333333333333,0.455133313803037,0.610666666666667,0.272782575201081
16.95,-0.454,0.314,0.436,0.716,-0.209,0.262,-0.0756666666666667,0.459737243796207,0.430666666666667,0.24846998477348
17,-0.768,0.192,0.122,0.524,-0.454,0.14,-0.366666666666667,0.451381582846856,0.285333333333333,0.20832026625687
17.05,-1.047,0.087,-0.192,0.349,-0.681,0.017,-0.64,0.42897202706004,0.151,0.175008571218669
17.1,-1.292,0.017,-0.506,0.209,-0.89,-0.052,-0.896,0.393034349643896,0.058,0.135244223536534
17.15,-1.484,0,-0.803,0.105,-1.03,-0.087,-1.10566666666667,0.346748227584992,0.006,0.0961405221537724
17.2,-1.606,0,-1.065,0.035,-1.134,-0.087,-1.26833333333333,0.294455995580551,-0.0173333333333333,0.0628198482434758
17.25,-1.658,0.052,-1.292,0,-1.187,-0.052,-1.379,0.247258973547979,0,0.052
17.3,-1.623,0.122,-1.466,0,-1.187,0.017,-1.42533333333333,0.220826477881013,0.0463333333333333,0.0660782364575004
17.35,-1.518,0.244,-1.553,0.035,-1.117,0.105,-1.396,0.242253998935002,0.128,0.106381389349829
17.4,-1.361,0.401,-1.588,0.105,-1.012,0.244,-1.32033333333333,0.290145365865687,0.25,0.148091188124074
17.45,-1.152,0.576,-1.536,0.192,-0.855,0.401,-1.181,0.341424955151202,0.389666666666667,0.19225070437669
17.5,-0.873,0.785,-1.431,0.332,-0.663,0.593,-0.989,0.396923166368505,0.57,0.227374141009922
17.55,-0.576,1.012,-1.257,0.506,-0.436,0.803,-0.756333333333333,0.439204204594325,0.773666666666667,0.254272163897925
17.6,-0.227,1.239,-1.047,0.698,-0.192,1.03,-0.488666666666667,0.48384742774281,0.989,0.272820453778671
17.65,0.14,1.501,-0.768,0.908,0.087,1.274,-0.180333333333333,0.5096237173968,1.22766666666667,0.299202829754889
17.7,0.506,1.745,-0.471,1.134,0.384,1.518,0.139666666666667,0.532359214566005,1.46566666666667,0.308843541835236
17.75,0.89,1.972,-0.14,1.361,0.681,1.745,0.477,0.544460283216324,1.69266666666667,0.308843541835236
17.8,1.239,2.182,0.227,1.606,0.977,1.972,0.814333333333333,0.52524407025052,1.92,0.291499571183218
17.85,1.571,2.374,0.576,1.85,1.274,2.164,1.14033333333333,0.510789911150693,2.12933333333333,0.263714492080609
17.9,1.868,2.513,0.942,2.059,1.536,2.339,1.44866666666667,0.469136795970358,2.30366666666667,0.229053123386985
17.95,2.112,2.618,1.274,2.269,1.78,2.461,1.722,0.422,2.44933333333333,0.174792257646994
18,2.286,2.67,1.588,2.426,1.972,2.548,1.94866666666667,0.349584515293989,2.548,0.122
18.05,2.391,2.653,1.868,2.566,2.129,2.583,2.12933333333333,0.261500159337109,2.60066666666667,0.0461121820491433
18.1,2.426,2.601,2.094,2.635,2.217,2.566,2.24566666666667,0.167846159721733,2.60066666666667,0.03450120770833
18.15,2.391,2.478,2.251,2.67,2.251,2.496,2.29766666666667,0.0808290376865477,2.548,0.106037729134492
18.2,2.269,2.321,2.339,2.653,2.217,2.374,2.275,0.0612209114600558,2.44933333333333,0.178360122598448
18.25,2.094,2.147,2.374,2.566,2.112,2.234,2.19333333333333,0.156720558106884,2.31566666666667,0.221116108262906
18.3,1.85,1.937,2.321,2.461,1.972,2.042,2.04766666666667,0.244446994936189,2.14666666666667,0.277236962422642
18.35,1.553,1.71,2.199,2.286,1.763,1.833,1.83833333333333,0.329522887419574,1.943,0.303346336717621
18.4,1.222,1.466,2.007,2.094,1.536,1.606,1.58833333333333,0.395108002112503,1.722,0.329678631397305
18.45,0.855,1.222,1.763,1.885,1.257,1.379,1.29166666666667,0.454991575013575,1.49533333333333,0.346471259029278
18.5,0.454,0.995,1.449,1.658,0.96,1.152,0.954333333333333,0.497524203766343,1.26833333333333,0.346471259029278
18.55,0.07,0.785,1.117,1.431,0.628,0.925,0.605,0.523878802777894,1.047,0.339841139357789
18.6,-0.332,0.576,0.75,1.204,0.314,0.698,0.244,0.544385892543148,0.826,0.332992492407862
18.65,-0.698,0.401,0.367,0.977,-0.017,0.506,-0.116,0.539357951642506,0.628,0.306768642465295
18.7,-1.03,0.262,-0.035,0.75,-0.332,0.332,-0.465666666666667,0.510789911150693,0.448,0.263871180692398
18.75,-1.326,0.14,-0.401,0.559,-0.628,0.192,-0.785,0.482071571449717,0.297,0.228383449487917
18.8,-1.553,0.052,-0.768,0.401,-0.89,0.07,-1.07033333333333,0.422429086751059,0.174333333333333,0.196505301031126
18.85,-1.71,0,-1.082,0.244,-1.1,-0.017,-1.29733333333333,0.357493123476988,0.0756666666666667,0.146028536024071
18.9,-1.798,0,-1.361,0.14,-1.257,-0.07,-1.472,0.287073161406635,0.0233333333333333,0.106926766215636
18.95,-1.798,0.017,-1.571,0.052,-1.361,-0.087,-1.57666666666667,0.218555103654281,-0.006,0.07229799443968
19,-1.728,0.07,-1.71,0,-1.414,-0.087,-1.61733333333333,0.176321675733114,-0.00566666666666666,0.0786532474430226
19.05,-1.588,0.175,-1.78,0,-1.379,-0.035,-1.58233333333333,0.20056004919558,0.0466666666666667,0.112509258878251
19.1,-1.379,0.297,-1.763,0.017,-1.292,0.052,-1.478,0.250621228151168,0.122,0.152561463023924
19.15,-1.117,0.454,-1.676,0.07,-1.152,0.157,-1.315,0.313124575848016,0.227,0.201342990938349
19.2,-0.82,0.646,-1.518,0.175,-0.96,0.297,-1.09933333333333,0.36927135460706,0.372666666666667,0.244446994936189
19.25,-0.471,0.855,-1.309,0.297,-0.716,0.471,-0.832,0.430874691760841,0.541,0.285510069874952
19.3,-0.122,1.082,-1.047,0.454,-0.454,0.663,-0.541,0.468596841645353,0.733,0.319798373979606
19.35,0.262,1.326,-0.75,0.628,-0.157,0.873,-0.215,0.50848697131785,0.942333333333333,0.354127566469109
19.4,0.628,1.571,-0.419,0.838,0.157,1.1,0.122,0.524376772940984,1.16966666666667,0.371432811331112
19.45,0.995,1.815,-0.07,1.065,0.471,1.344,0.465333333333333,0.532522612978391,1.408,0.379073871428776
19.5,1.344,2.042,0.297,1.292,0.785,1.571,0.808666666666667,0.523901072086452,1.635,0.379073871428776
19.55,1.641,2.251,0.646,1.536,1.1,1.815,1.129,0.498133516238368,1.86733333333333,0.360361392678701
19.6,1.885,2.426,0.995,1.763,1.379,2.025,1.41966666666667,0.446391457504883,2.07133333333333,0.333919651014033
19.65,2.094,2.548,1.309,1.99,1.641,2.234,1.68133333333333,0.394051181108918,2.25733333333333,0.279730822994774
19.7,2.234,2.635,1.588,2.199,1.868,2.391,1.89666666666667,0.323952671440341,2.40833333333333,0.218516208399591
19.75,2.304,2.67,1.833,2.374,2.042,2.496,2.05966666666667,0.235996468900137,2.51333333333333,0.148759313433927
19.8,2.304,2.653,2.007,2.513,2.164,2.566,2.15833333333333,0.148581066537205,2.57733333333333,0.0706847461149387
19.85,2.234,2.566,2.129,2.618,2.217,2.583,2.19333333333333,0.0563589685261657,2.589,0.0265141471671257
19.9,2.112,2.443,2.199,2.67,2.234,2.548,2.18166666666667,0.0628198482434758,2.55366666666667,0.113606044440132
19.95,1.92,2.286,2.182,2.653,2.182,2.443,2.09466666666667,0.151265770527682,2.46066666666667,0.184136724564475
20,1.693,2.112,2.129,2.601,2.077,2.321,1.96633333333333,0.238137215347231,2.34466666666667,0.245357562209387
20.05,1.414,1.885,2.007,2.496,1.92,2.147,1.78033333333333,0.320222318605892,2.176,0.306530585749612
20.1,1.117,1.658,1.833,2.356,1.71,1.955,1.55333333333333,0.382847663351017,1.98966666666667,0.350288928362478
20.15,0.785,1.431,1.606,2.182,1.484,1.728,1.29166666666667,0.443006019522685,1.78033333333333,0.378225241533842
20.2,0.436,1.187,1.361,1.972,1.204,1.501,1.00033333333333,0.494991245713834,1.55333333333333,0.395108002112503
20.25,0.087,0.96,1.082,1.745,0.925,1.274,0.698,0.534932706048153,1.32633333333333,0.395108002112503
20.3,-0.244,0.75,0.785,1.518,0.611,1.047,0.384,0.550778539886949,1.105,0.387271222788371
20.35,-0.559,0.559,0.471,1.292,0.314,0.82,0.0753333333333333,0.554929124603614,0.890333333333333,0.37152702907505
20.4,-0.855,0.384,0.157,1.065,0.017,0.611,-0.227,0.548350253031764,0.686666666666667,0.346748227584992
20.45,-1.1,0.244,-0.14,0.838,-0.279,0.419,-0.506333333333333,0.518806643493829,0.500333333333333,0.305238158383472
20.5,-1.292,0.122,-0.436,0.628,-0.541,0.262,-0.756333333333333,0.466862220931758,0.337333333333333,0.261276354332598
20.55,-1.431,0.052,-0.698,0.454,-0.785,0.122,-0.971333333333333,0.400452660539711,0.209333333333333,0.214758779409209
20.6,-1.501,0,-0.925,0.297,-0.977,0.017,-1.13433333333333,0.318605293950577,0.104666666666667,0.16678229322483
20.65,-1.518,0,-1.117,0.175,-1.134,-0.052,-1.25633333333333,0.226769339491328,0.041,0.118924345699272
20.7,-1.466,0.017,-1.257,0.087,-1.222,-0.087,-1.315,0.131935590346199,0.00566666666666667,0.0875518893761484
20.75,-1.344,0.087,-1.344,0.017,-1.239,-0.087,-1.309,0.0606217782649107,0.00566666666666667,0.0875518893761484
20.8,-1.187,0.175,-1.361,0,-1.222,-0.052,-1.25666666666667,0.0920344138533697,0.041,0.118924345699272
20.85,-0.995,0.314,-1.326,0,-1.134,0,-1.15166666666667,0.166205695851055,0.104666666666667,0.181287984525543
20.9,-0.75,0.471,-1.257,0.035,-1.012,0.105,-1.00633333333333,0.253547497193984,0.203666666666667,0.23414810128065
20.95,-0.489,0.663,-1.134,0.122,-0.838,0.244,-0.820333333333333,0.322862715923244,0.343,0.28376222440628
21,-0.192,0.873,-0.96,0.227,-0.646,0.401,-0.599333333333333,0.386120879173004,0.500333333333333,0.334259380322128
21.05,0.105,1.1,-0.785,0.367,-0.419,0.576,-0.366333333333333,0.447331346244966,0.681,0.377612234971273
21.1,0.401,1.344,-0.559,0.524,-0.175,0.803,-0.111,0.483189403857328,0.890333333333333,0.416917657737512
21.15,0.698,1.588,-0.332,0.716,0.105,1.012,0.157,0.516965182580026,1.10533333333333,0.443429062346316
21.2,0.977,1.833,-0.087,0.942,0.367,1.257,0.419,0.533902612842455,1.344,0.451826294055581
21.25,1.239,2.059,0.175,1.169,0.646,1.501,0.686666666666667,0.533164452428454,1.57633333333333,0.449756971411598
21.3,1.466,2.251,0.419,1.396,0.925,1.728,0.936666666666667,0.523597491717954,1.79166666666667,0.431040987996888
21.35,1.658,2.426,0.663,1.641,1.169,1.955,1.16333333333333,0.497524203766343,2.00733333333333,0.395108002112503
21.4,1.798,2.548,0.89,1.868,1.414,2.147,1.36733333333333,0.455795275681235,2.18766666666667,0.341819152964449
21.45,1.902,2.635,1.117,2.094,1.623,2.321,1.54733333333333,0.397932573853075,2.35,0.271663394663322
21.5,1.955,2.67,1.309,2.286,1.798,2.461,1.68733333333333,0.336918882423252,2.47233333333333,0.19225070437669
21.55,1.955,2.653,1.466,2.443,1.937,2.548,1.786,0.277274232484737,2.548,0.105
21.6,1.902,2.566,1.588,2.566,2.025,2.583,1.83833333333333,0.22534935840453,2.57166666666667,0.00981495457622384
21.65,1.798,2.461,1.693,2.635,2.059,2.566,1.85,0.188459544730428,2.554,0.0876184911990614
21.7,1.676,2.304,1.745,2.67,2.059,2.496,1.82666666666667,0.204142923789519,2.49,0.183073755628708
21.75,1.501,2.112,1.763,2.653,1.99,2.374,1.75133333333333,0.244708670327255,2.37966666666667,0.270544512665353
21.8,1.292,1.885,1.728,2.583,1.885,2.217,1.635,0.307244202549047,2.22833333333333,0.349137986093369
21.85,1.065,1.658,1.658,2.461,1.745,2.025,1.48933333333333,0.3700490958418,2.048,0.401993781046424
21.9,0.82,1.431,1.553,2.321,1.553,1.78,1.30866666666667,0.423197747315996,1.844,0.448438401567038
21.95,0.559,1.204,1.414,2.129,1.344,1.536,1.10566666666667,0.474719215256064,1.623,0.468596841645353
22,0.279,0.977,1.274,1.937,1.1,1.292,0.884333333333333,0.531404114900641,1.402,0.489361829324683
22.05,0.017,0.75,1.117,1.71,0.82,1.047,0.651333333333333,0.569066194157879,1.169,0.491490589940438
22.1,-0.244,0.559,0.925,1.484,0.541,0.82,0.407333333333333,0.595852610410774,0.954333333333333,0.4769070489449
22.15,-0.489,0.384,0.733,1.257,0.262,0.593,0.168666666666667,0.616323237703507,0.744666666666667,0.455833668494697
22.2,-0.716,0.244,0.541,1.03,-0.035,0.401,-0.07,0.62923048241483,0.558333333333333,0.415949916856986
22.25,-0.908,0.122,0.314,0.82,-0.314,0.227,-0.302666666666667,0.61107882743009,0.389666666666667,0.376359314131235
22.3,-1.065,0.052,0.105,0.628,-0.576,0.105,-0.512,0.587619775024633,0.261666666666667,0.318358812243879
22.35,-1.169,0,-0.122,0.454,-0.803,0,-0.698,0.531338874918822,0.151333333333333,0.26211702221209
22.4,-1.239,0,-0.332,0.297,-0.995,-0.07,-0.855333333333333,0.469353100909468,0.0756666666666667,0.194849514583263
22.45,-1.239,0.017,-0.541,0.175,-1.152,-0.087,-0.977333333333333,0.380371309818884,0.035,0.131924220672324
22.5,-1.204,0.07,-0.716,0.087,-1.239,-0.087,-1.053,0.292374759512513,0.0233333333333333,0.0959287930359459
22.55,-1.134,0.175,-0.873,0.017,-1.257,-0.035,-1.088,0.196089265386966,0.0523333333333333,0.109367880720682
22.6,-1.012,0.297,-0.995,0,-1.222,0.052,-1.07633333333333,0.126437072622445,0.116333333333333,0.15860748195887
22.65,-0.855,0.454,-1.065,0,-1.117,0.192,-1.01233333333333,0.138713133240272,0.215333333333333,0.227897637840618
22.7,-0.663,0.646,-1.1,0.052,-0.977,0.349,-0.913333333333333,0.22534935840453,0.349,0.297
22.75,-0.436,0.855,-1.082,0.122,-0.803,0.524,-0.773666666666667,0.32399742797333,0.500333333333333,0.367072654025512
22.8,-0.209,1.1,-1.012,0.227,-0.576,0.75,-0.599,0.401993781046424,0.692333333333333,0.439347622428224
22.85,0.052,1.326,-0.925,0.367,-0.314,0.977,-0.395666666666667,0.493593287366566,0.89,0.485383353649463
22.9,0.332,1.571,-0.803,0.541,-0.017,1.222,-0.162666666666667,0.581352159481096,1.11133333333333,0.523841897267996
22.95,0.593,1.815,-0.646,0.733,0.297,1.484,0.0813333333333333,0.647042760050163,1.344,0.554419516251006
23,0.873,2.042,-0.454,0.942,0.611,1.728,0.343333333333333,0.702827385161772,1.57066666666667,0.566626273070119
23.05,1.117,2.251,-0.262,1.169,0.925,1.955,0.593333333333333,0.746935293940066,1.79166666666667,0.559186313614106
23.1,1.361,2.426,-0.035,1.414,1.239,2.164,0.855,0.77317268446318,2.00133333333333,0.52524407025052
23.15,1.571,2.548,0.192,1.641,1.518,2.339,1.09366666666667,0.781315770564842,2.176,0.474962103751447
