"mean_Ch1_Ch2_Trial_1","mean_Ch3_Ch4_Trial_1","sd_Ch1_Ch2_Trial_1","sd_Ch3_Ch4_Trial_1","mean_Ch1_Ch2_Trial_2","mean_Ch3_Ch4_Trial_2","sd_Ch1_Ch2_Trial_2","sd_Ch3_Ch4_Trial_2","mean_Ch1_Ch2_Trial_3","mean_Ch3_Ch4_Trial_3","sd_Ch1_Ch2_Trial_3","sd_Ch3_Ch4_Trial_3","mean_Ch1_Ch2_Trial_4","mean_Ch3_Ch4_Trial_4","sd_Ch1_Ch2_Trial_4","sd_Ch3_Ch4_Trial_4","mean_Ch1_Ch2_Trial_5","mean_Ch3_Ch4_Trial_5","sd_Ch1_Ch2_Trial_5","sd_Ch3_Ch4_Trial_5","mean_Ch1_Ch2_Trial_6","mean_Ch3_Ch4_Trial_6","sd_Ch1_Ch2_Trial_6","sd_Ch3_Ch4_Trial_6","mean_Ch1_Ch2_Trial_7","mean_Ch3_Ch4_Trial_7","sd_Ch1_Ch2_Trial_7","sd_Ch3_Ch4_Trial_7","mean_Ch1_Ch2_Trial_8","mean_Ch3_Ch4_Trial_8","sd_Ch1_Ch2_Trial_8","sd_Ch3_Ch4_Trial_8","mean_Ch1_Ch2_Trial_9","mean_Ch3_Ch4_Trial_9","sd_Ch1_Ch2_Trial_9","sd_Ch3_Ch4_Trial_9","mean_Ch1_Ch2_Trial_10","mean_Ch3_Ch4_Trial_10","sd_Ch1_Ch2_Trial_10","sd_Ch3_Ch4_Trial_10","time"
0.145666666666667,0.715666666666667,0.157306494886045,0.524460039786954,0.0173333333333334,-0.320333333333333,1.22150003411107,1.62619012828554,1.00066666666667,1.73966666666667,0.8886508500718,0.363330886841916,-2.88566666666667,0.0639999999999999,1.0915682907328,1.0318871062282,-0.023,-0.657333333333333,0.514847550251528,0.255439490551742,-0.261666666666667,0.611,0.500436143112519,1.65139425940627,1.12266666666667,-0.186,2.99421714866062,1.18076754697951,-0.471333333333333,0.058,3.25353305397891,0.0824196578493262,-0.273333333333333,0.122333333333333,3.72188142386795,1.728270908548,-0.948333333333333,0.0406666666666667,2.05728810168467,0.886348877888009,3.85
0.139666666666667,0.692333333333333,0.166205695851055,0.522697171728845,-0.0176666666666667,-0.349,1.12853725385267,1.47982667904049,1.48366666666667,1.96066666666667,0.847118842508732,0.324093093621776,-3.17666666666667,0.331666666666667,0.676010601494779,1.07134977170546,-0.192333333333333,-0.290666666666667,0.452948488609172,0.174792257646995,-0.221,0.529666666666667,0.584829034846937,1.40239984787982,0.500333333333333,-0.221,3.38905330930827,0.955254416372937,-0.512,0.07,2.95741491847187,0.302749071014264,-0.116,0.168666666666667,3.39521383715371,1.69907160924233,-0.698333333333333,0.0816666666666667,2.0408550495646,0.785081099844681,3.9
0.145333333333333,0.663,0.181665443420958,0.525726164462071,-0.052,-0.378,1.04736287885336,1.35760119328174,1.92566666666667,2.164,0.766055045889872,0.268921921754252,-3.27533333333333,0.57,0.498780846999294,1.08783132883733,-0.319666666666667,0.0813333333333333,0.35603698309773,0.148581066537205,-0.174333333333333,0.407333333333333,0.654532148433775,1.21504581532275,-0.145666666666667,-0.221333333333333,3.6123422226214,0.736376488851548,-0.523666666666667,0.0753333333333333,2.76650073799617,0.547723774665053,0.0406666666666666,0.209333333333333,3.10399038873082,1.66906480800876,-0.413,0.087,2.45076559466629,0.62923048241483,3.95
0.139333333333333,0.634333333333333,0.182418018115901,0.519115915122368,-0.0873333333333334,-0.401666666666667,0.954405224908861,1.22504380874046,2.30966666666667,2.333,0.660254748815435,0.202066820631196,-3.188,0.774,0.788626020367069,1.10179444543889,-0.395666666666667,0.430666666666667,0.227897637840618,0.191604627640705,-0.110666666666667,0.244666666666667,0.712472689535068,1.13161580641724,-0.797333333333333,-0.174666666666667,3.63780212949156,0.50232094654049,-0.494666666666667,0.07,2.75199606346618,0.788314023724049,0.197333333333333,0.238666666666667,2.88305330046694,1.62693495055375,-0.093,0.07,3.04835480218429,0.419,4
0.145666666666667,0.605,0.191680289370956,0.50756575928642,-0.122333333333333,-0.413,0.867899379728626,1.10928670775413,2.61233333333333,2.461,0.535194668633137,0.122,-2.89166666666667,0.919333333333333,1.21499807955952,1.12384444356563,-0.407333333333333,0.698333333333333,0.101036297108185,0.317670164373888,-0.0466666666666667,0.064,0.722779588348573,1.10034903553373,-1.41366666666667,-0.093,3.47330999672263,0.306530585749612,-0.430333333333333,0.0463333333333334,2.89659426453436,1.02131598114067,0.331666666666667,0.256,2.79270913869191,1.56493673993552,0.221,0.023,3.67617505023904,0.175633140380738,4.05
0.139333333333333,0.57,0.182418018115901,0.498133516238368,-0.157,-0.419,0.763228013112726,1.00207235267719,2.82733333333333,2.54833333333333,0.39637902736312,0.0461121820491433,-2.42,0.995,1.62412099302977,1.15449252920926,-0.355,0.861,0.131103012932579,0.526569083786734,0.00566666666666667,-0.128,0.689289731051706,1.04464683027327,-1.96033333333333,0.035,3.11337539229264,0.201342990938349,-0.355,0.0233333333333333,3.1576997957374,1.21164034817818,0.448,0.273333333333333,2.85781927350209,1.47096986146329,0.529333333333333,-0.0406666666666667,4.2076029201118,0.128904357309337,4.1
0.145333333333333,0.529333333333333,0.178360122598448,0.480022221707843,-0.180333333333333,-0.407,0.655237615932826,0.90645904485531,2.94366666666667,2.57733333333333,0.230569584579869,0.089868422336955,-1.792,0.994666666666667,1.95346179896101,1.20696824039961,-0.238666666666667,0.89,0.280806576371233,0.776718095579085,0.0406666666666667,-0.314333333333333,0.620430764335017,0.877255568995337,-2.42,0.180333333333333,2.58012034603039,0.267464639407405,-0.244333333333333,-0.0173333333333333,3.45403594847149,1.38411572252227,0.541333333333333,0.268,3.02436048336393,1.37483635389816,0.814666666666667,-0.110666666666667,4.58322913820958,0.443461760846788,4.15
0.145333333333333,0.500333333333333,0.165403546918841,0.462526035303239,-0.203666666666667,-0.401333333333333,0.556449758139343,0.829135895576433,2.955,2.55966666666667,0.110851251684408,0.176585201342959,-1.047,0.930666666666667,2.19001301365996,1.26672583195154,-0.0583333333333333,0.785333333333333,0.403658684204036,1.05146437568438,0.0583333333333333,-0.454,0.53932025118044,0.608525266525557,-2.76933333333333,0.355,1.92674916201703,0.387271222788371,-0.122,-0.064,3.74239401987551,1.52960811974832,0.605,0.261666666666667,3.25109873735019,1.25794766716797,1.065,-0.192,4.74857578648588,0.771201011410125,4.2
0.145333333333333,0.459333333333333,0.152552723126575,0.436616918285736,-0.227,-0.384,0.452543920520429,0.771574364530082,2.862,2.50133333333333,0.142755034937476,0.262412525107574,-0.209666666666667,0.802666666666667,2.30263530185163,1.35414413314585,0.168666666666667,0.564666666666667,0.509005239003817,1.2733743885179,0.0523333333333333,-0.535333333333333,0.465392665749401,0.332145048635883,-2.97866666666667,0.546666666666667,1.27464086445294,0.508086934818573,0.00600000000000017,-0.105,3.95254234638922,1.66313709597255,0.634333333333333,0.238666666666667,3.47259705887875,1.12954872995074,1.26233333333333,-0.279333333333333,4.72602373389442,1.10363777270141,4.25
0.133666666666667,0.418666666666667,0.13333166665625,0.410274704720305,-0.238333333333333,-0.360666666666667,0.367072654025512,0.715614654219248,2.67066666666667,2.38533333333333,0.274270547695762,0.344153066720803,0.663333333333333,0.616666666666667,2.28390374870162,1.42171457519902,0.424666666666667,0.261666666666667,0.579665708260661,1.4438158931572,0.0233333333333333,-0.535333333333333,0.436616918285736,0.455271713741732,-3.031,0.733,1.00795436404631,0.566071550247846,0.145666666666667,-0.151,4.08808663476367,1.80120071063721,0.64,0.203666666666667,3.65024615608318,0.992467799645577,1.402,-0.360333333333333,4.48529642275736,1.43106964656977,4.3
0.133666666666667,0.378,0.122915960449949,0.375035998272166,-0.238666666666667,-0.337666666666667,0.288309440243176,0.675829367024942,2.39666666666667,2.24,0.40574910145721,0.403014888062463,1.53,0.39,2.12106176241994,1.47797530425917,0.686666666666667,-0.093,0.595699868502028,1.53833708919729,-0.029,-0.442333333333333,0.455667642037483,0.877068602409945,-2.938,0.919,1.51765707589033,0.588684125826406,0.262,-0.186,4.12732710116366,1.93332977011166,0.634,0.163,3.75824945952235,0.818248739687389,1.46033333333333,-0.430666666666667,4.06089698629913,1.71969832625764,4.35
0.122,0.337333333333333,0.105,0.331653936104086,-0.238666666666667,-0.297,0.250992695776856,0.636963892226239,2.048,2.05966666666667,0.522382044101824,0.461872637567255,2.33833333333333,0.145333333333333,1.86367763664571,1.50151867565253,0.942666666666667,-0.46,0.560853219063003,1.55225899900758,-0.093,-0.267666666666667,0.509886261827086,1.3107708927701,-2.69366666666667,1.08766666666667,2.3499234739313,0.566796553741581,0.389666666666667,-0.203333333333333,4.09240288013452,2.08113078237129,0.582,0.110666666666667,3.77577237131689,0.640232249526165,1.44866666666667,-0.500333333333333,3.47912421930194,1.96568368089409,4.4
0.110333333333333,0.296666666666667,0.0880814017448254,0.296500140528353,-0.227,-0.267333333333333,0.246371670449344,0.596879664030643,1.64066666666667,1.856,0.621310174818772,0.497783085289165,3.04833333333333,-0.116333333333333,1.49118655215682,1.48690427847032,1.16333333333333,-0.808666666666667,0.496705479467796,1.50503167187051,-0.174333333333333,-0.029,0.559228337384054,1.6841220264577,-2.32133333333333,1.22733333333333,3.23027202156929,0.528255935445437,0.483,-0.215666666666667,3.98089575347057,2.20290202535958,0.512,0.064,3.71307190881082,0.420546073575774,1.35566666666667,-0.564666666666667,2.81181584271327,2.14822306414705,4.45
0.0873333333333333,0.244333333333333,0.0633745479931284,0.253444931559764,-0.215333333333333,-0.227,0.277546993017999,0.542390081030249,1.19833333333333,1.63466666666667,0.690569571682197,0.52143679706493,3.63,-0.366333333333333,1.05694323404807,1.45211925589234,1.32666666666667,-1.10566666666667,0.366285862863056,1.39795004679471,-0.25,0.226666666666667,0.599853315403024,1.95701107133642,-1.80933333333333,1.33233333333333,4.03135316405464,0.496227098547967,0.558666666666667,-0.215333333333333,3.85797179011632,2.31026196205827,0.413,0.0116666666666667,3.54961927535898,0.193060439586502,1.18666666666667,-0.628333333333333,2.23414353463096,2.25916009466645,4.5
0.0756666666666667,0.203666666666667,0.0508068236886871,0.202527364406229,-0.192,-0.192,0.327382039825034,0.482107871746562,0.721,1.40766666666667,0.745853202714851,0.52143679706493,4.03766666666667,-0.599333333333333,0.64888545470933,1.37161559240675,1.42533333333333,-1.33233333333333,0.210936799381552,1.26058333057888,-0.308,0.459333333333333,0.617193648703549,2.08572513369651,-1.20433333333333,1.40233333333333,4.70307700695336,0.52143679706493,0.605333333333333,-0.209333333333333,3.75510616805082,2.37242414701363,0.279333333333333,-0.041,3.35429580289713,0.118924345699272,0.959666666666667,-0.681,2.04759501204055,2.30564611334871,4.55
0.058,0.163,0.0365102725270574,0.164839315698652,-0.162666666666667,-0.151666666666667,0.368690023371034,0.401627107318883,0.238333333333333,1.181,0.767652482138457,0.50848697131785,4.24666666666667,-0.808666666666667,0.569338505050671,1.27940819652421,1.437,-1.46,0.0561515805654658,1.09867784177165,-0.349,0.634,0.645702717974766,2.06574441787942,-0.529333333333333,1.425,5.20246002707693,0.633639487405891,0.628333333333333,-0.186333333333333,3.71907385424561,2.36902012092201,0.128,-0.0813333333333333,3.14042974766193,0.360651262764091,0.674666666666667,-0.715333333333333,2.41902652596728,2.26816100251577,4.6
0.0346666666666667,0.122333333333333,0.0305995642670502,0.122214292672066,-0.128,-0.104666666666667,0.401993781046424,0.315487453527606,-0.238666666666667,0.96,0.750992898324167,0.482071571449717,4.25266666666667,-0.966,0.934120085071151,1.16085442670474,1.38433333333333,-1.48933333333333,0.14836553957484,0.912257821744124,-0.360333333333333,0.727,0.672922234239093,1.89635861587412,0.186333333333333,1.41366666666667,5.51359250700787,0.819368862804374,0.610666666666667,-0.168666666666667,3.78389909132542,2.3296296558323,-0.0346666666666666,-0.116333333333333,2.97106871905268,0.63042551767305,0.349,-0.750333333333333,3.14667554730385,2.1783168578821,4.65
0.0173333333333333,0.0756666666666667,0.0345012077083301,0.10545773244923,-0.0816666666666667,-0.0696666666666667,0.407681656851683,0.205558588566212,-0.680666666666667,0.744666666666667,0.719438901737551,0.446122554163465,4.049,-1.08233333333333,1.42257618425166,1.03960681670203,1.25066666666667,-1.41933333333333,0.32292465581515,0.715839600283006,-0.349,0.733333333333333,0.742517339864868,1.61513601078464,0.901666666666667,1.36733333333333,5.61137642057039,1.04080465666394,0.576,-0.133666666666667,3.95838464528146,2.21680543425293,-0.197666666666667,-0.145333333333333,2.9080580003386,0.889176210507981,0.00599999999999989,-0.762,3.98968808304609,2.03269205734661,4.7
-0.006,0.0406666666666667,0.0561515805654658,0.128904357309337,-0.0406666666666667,-0.029,0.412274584874369,0.100458946838995,-1.07633333333333,0.547,0.656601350389514,0.396923166368505,3.648,-1.13433333333333,1.8762507828113,0.931842440186823,1.059,-1.25666666666667,0.474039027929136,0.545565150402162,-0.308,0.657333333333333,0.826188235210354,1.29431461914533,1.57633333333333,1.28,5.48244437576282,1.26584635718558,0.518,-0.105,4.22780877050985,2.05023242584835,-0.360666666666667,-0.157333333333333,3.01285667321453,1.14463633234898,-0.355,-0.750666666666667,4.77924774415388,1.84603530121537,4.75
-0.0236666666666667,-4.63044677832351e-18,0.0704367328411343,0.184089652072027,0.00566666666666666,0.0176666666666667,0.398964075241535,0.0600444279957211,-1.42533333333333,0.384,0.561990510002912,0.343745545425683,3.066,-1.13466666666667,2.25573025869673,0.84663825411644,0.814333333333333,-0.995,0.594670777265314,0.380142078702161,-0.244333333333333,0.523666666666667,0.920504933899506,1.02618776709398,2.19333333333333,1.16366666666667,5.13517500513209,1.46888574550008,0.442,-0.0756666666666667,4.53971408791347,1.85412090580235,-0.518,-0.169,3.26018205013156,1.37706209010342,-0.709666666666667,-0.721333333333333,5.45149652236277,1.64298945015887,4.8
-0.0523333333333333,-0.035,0.0922243640982866,0.246371670449344,0.064,0.058,0.37693102817359,0.201067152961392,-1.68166666666667,0.238333333333333,0.446391457504882,0.27832415154516,2.32133333333333,-1.08233333333333,2.54260778204845,0.822785715319204,0.535333333333333,-0.669,0.670068901929744,0.250621228151168,-0.163,0.337333333333333,1.00183880939001,0.930501656813857,2.717,1.024,4.59232011079367,1.64247587501309,0.349,-0.0349999999999999,4.83512409354713,1.61187499515316,-0.651666666666667,-0.163,3.61469505398911,1.56173077065159,-1.036,-0.663333333333333,5.9085384825691,1.43400185959898,4.85
-0.0583333333333333,-0.0756666666666666,0.106926766215636,0.321803252521371,0.110666666666667,0.099,0.361815330428844,0.359258959526412,-1.86733333333333,0.139666666666667,0.326204434876863,0.205558588566212,1.48366666666667,-0.977333333333333,2.7056888833222,0.847991352157163,0.244333333333333,-0.296666666666667,0.710775163700402,0.171593511920857,-0.087,0.122,1.04736287885336,0.968773967445451,3.10666666666667,0.861,3.87919506255271,1.77185580677435,0.262,0.0113333333333334,5.07684931822878,1.3710296617263,-0.762,-0.151333333333333,4.01714936242107,1.70494848407022,-1.32066666666667,-0.593666666666667,6.15093621600268,1.24947402267247,4.9
-0.0813333333333333,-0.110333333333333,0.12239417197454,0.397069683221136,0.151333333333333,0.139666666666667,0.368690023371034,0.520524094863373,-1.95466666666667,0.0583333333333333,0.2281541876305,0.13333166665625,0.57,-0.820666666666667,2.73895071149519,0.931287996987684,-0.0293333333333333,0.0813333333333333,0.705450447113994,0.145156237665949,-0.00566666666666668,-0.105,1.03240560504742,0.977357150687506,3.351,0.686666666666667,3.07329725213817,1.83840537785694,0.163,0.058,5.21924170737474,1.10801218404853,-0.849333333333333,-0.139666666666667,4.42377229673198,1.80758300869789,-1.536,-0.494666666666667,6.15898173402065,1.10521868122708,4.95
-0.099,-0.151333333333333,0.148091188124074,0.475353903248236,0.197666666666667,0.180333333333333,0.406331555916266,0.687692033786442,-1.94933333333333,0.0173333333333333,0.204512428310197,0.0695005995177979,-0.355,-0.616666666666667,2.63965016621521,1.04808126275272,-0.267666666666667,0.425,0.640232249526165,0.192190010146209,0.0523333333333333,-0.325666666666667,0.960487549806521,0.883713943158833,3.44966666666667,0.511666666666667,2.25206668048114,1.84710322757916,0.0700000000000001,0.0986666666666667,5.23981526391914,0.851875773416132,-0.901666666666667,-0.128,4.7698696348363,1.86923594016379,-1.69866666666667,-0.384,5.93427723765357,1.02377976147216,5
-0.116666666666667,-0.174333333333333,0.158295083099044,0.554095960401566,0.244333333333333,0.215333333333333,0.456537329616466,0.866273821221289,-1.86166666666667,0.0173333333333333,0.2819119247803,0.0175023807904334,-1.239,-0.384,2.4080697664312,1.17284653727587,-0.442,0.698333333333333,0.534624167055699,0.317670164373888,0.0813333333333333,-0.500666666666667,0.846381316744015,0.688880492780376,3.38,0.337333333333333,1.6841220264577,1.80381410719989,-0.0173333333333332,0.128,5.14878522889947,0.573605264968863,-0.913333333333333,-0.116,5.05117633164131,1.88442749926868,-1.76866666666667,-0.267666666666667,5.4783475915036,0.985751151829575,5.05
-0.128,-0.209333333333333,0.179184262701834,0.643706713755056,0.285,0.256,0.518,1.04585515249484,-1.687,0.0466666666666667,0.387271222788371,0.0808290376865476,-2.05966666666667,-0.139666666666667,2.05418848534728,1.27970165793959,-0.552666666666667,0.861,0.387783874514314,0.52507999390569,0.087,-0.616333333333333,0.683692913521853,0.472267226613634,3.13566666666667,0.174333333333333,1.71218583492953,1.70284771290134,-0.099,0.157,4.92471278350322,0.306768642465295,-0.896,-0.0933333333333333,5.20937606628663,1.88072361960319,-1.76866666666667,-0.163333333333333,4.82370918830451,0.970036253618046,5.1
-0.139666666666667,-0.238666666666667,0.201169911600451,0.729132589679911,0.314,0.285,0.603682035512073,1.20071520353496,-1.44866666666667,0.116333333333333,0.498964260577181,0.15860748195887,-2.74,0.122333333333333,1.60252925090308,1.36633865982535,-0.576,0.896,0.227077079424587,0.768760040584837,0.0636666666666667,-0.64,0.510789911150693,0.485302998136216,2.723,0.035,2.27053451856606,1.55649349500729,-0.151,0.157333333333333,4.61146169885428,0.0305995642670502,-0.849333333333333,-0.064,5.24393538607536,1.85813131936362,-1.67533333333333,-0.0583333333333333,4.0400346945705,0.957886388531194,5.15
-0.139666666666667,-0.261666666666667,0.230747336568233,0.825438873165865,0.331666666666667,0.319666666666667,0.681687122757452,1.37548694407956,-1.14633333333333,0.215,0.604695240045209,0.224448212289606,-3.26366666666667,0.360666666666667,1.08878341892836,1.41257259400476,-0.523666666666667,0.803,0.0464901423242964,1.03168939124138,0.0173333333333333,-0.57,0.362974287427269,0.809259538096401,2.17,-0.0696666666666667,2.9684634072193,1.37976096963689,-0.192,0.145333333333333,4.23989386659619,0.252298104101742,-0.768,-0.041,5.14643925447488,1.82418529760548,-1.50066666666667,0.00566666666666665,3.22191438951027,0.920201246105075,5.2
-0.157,-0.291,0.26086203249994,0.910928647041029,0.343333333333333,0.343333333333333,0.758600246067277,1.52677743411846,-0.808333333333333,0.355,0.686207937387301,0.287073161406635,-3.58366666666667,0.564333333333333,0.653314880691794,1.40433483661602,-0.407333333333333,0.582,0.116070380947653,1.25403628336663,-0.058,-0.401333333333333,0.307556498874597,1.2119085499052,1.501,-0.151,3.60360944054707,1.1745411870173,-0.215333333333333,0.122333333333333,3.85109664035237,0.521523089933067,-0.663333333333333,0.00033333333333326,4.93673397433296,1.79782349893791,-1.251,0.058,2.58941595731547,0.843528896956115,5.25
-0.163,-0.302333333333333,0.294801628218027,0.997361686317122,0.349333333333333,0.366333333333333,0.851923901139846,1.67888842194272,-0.442333333333333,0.523666666666667,0.760706469890544,0.34002107777803,-3.7,0.727,0.651873453977073,1.37455010821723,-0.215333333333333,0.279333333333333,0.267464639407405,1.42473342535835,-0.14,-0.157,0.36328638840452,1.59649271843,0.738666666666667,-0.186,4.08642892185014,0.951417889257922,-0.203333333333333,0.087,3.51394099741776,0.767117331312492,-0.529333333333333,0.0463333333333334,4.61795109689712,1.77157622848506,-0.930666666666667,0.0873333333333333,2.40013444067897,0.718087970469728,5.3
-0.174666666666667,-0.326,0.332725612680078,1.09352777742497,0.349,0.39,0.943858569913946,1.81867561703565,-0.058,0.703666666666667,0.807977103635988,0.382813705780414,-3.59533333333333,0.826,1.08380456417812,1.29430560533438,0.0113333333333333,-0.0753333333333333,0.373090248242075,1.51973429695238,-0.221,0.133666666666667,0.455667642037483,1.89715848925,-0.07,-0.186,4.34870463471595,0.721002080440826,-0.174666666666667,0.041,3.3088648103743,0.987640116641684,-0.378,0.093,4.244455559904,1.75241889969265,-0.576,0.07,2.78167593367739,0.541,5.35
-0.180333333333333,-0.343333333333333,0.367581736942048,1.18543339472673,0.337666666666667,0.395666666666667,1.04613399396699,1.94760990276116,0.337666666666667,0.924666666666667,0.833057220923829,0.419323661785658,-3.27533333333333,0.861,1.59004790284234,1.21986597624493,0.261666666666667,-0.448,0.453846156019122,1.53932550164025,-0.296666666666667,0.419,0.520742098675854,2.07785971615025,-0.884333333333333,-0.134,4.41413018989397,0.50848697131785,-0.127666666666667,-0.023,3.29018849510683,1.16077172605125,-0.209333333333333,0.133666666666667,3.84687526875168,1.73095127988437,-0.186333333333333,0.041,3.49582398489016,0.32304179296184,5.4
-0.186333333333333,-0.355,0.402990487894359,1.28555202150671,0.326,0.401333333333333,1.13506079132353,2.06431522140717,0.715666666666667,1.152,0.827921695170101,0.436189179141345,-2.75766666666667,0.843666666666667,2.06037237734671,1.14978490742109,0.523333333333333,-0.802666666666667,0.48384742774281,1.49826110319041,-0.354666666666667,0.64,0.550777934682693,2.09308289372399,-1.658,-0.0523333333333333,4.23909848906581,0.325669054921301,-0.0813333333333335,-0.0873333333333333,3.46696485897007,1.30029471018432,-0.0523333333333333,0.174333333333333,3.5033424516215,1.70284771290134,0.215333333333333,-0.0173333333333333,4.27604774684911,0.0761664843177978,5.45
-0.198,-0.366333333333333,0.443405006737633,1.37109822162139,0.308333333333333,0.401333333333333,1.22278711693137,2.16668279481177,1.06433333333333,1.39066666666667,0.805198319256401,0.442895397733295,-2.077,0.761666666666667,2.43566561744423,1.13454498955896,0.750333333333333,-1.10533333333333,0.469528841854612,1.39678822064525,-0.384,0.791,0.544988990714491,1.93915161862089,-2.36233333333333,0.0643333333333333,3.84316137227327,0.255439490551742,-0.0116666666666666,-0.162666666666667,3.77285334108461,1.41850496415534,0.116666666666667,0.209666666666667,3.27418086448097,1.67555493295008,0.605,-0.0933333333333333,4.97370998350326,0.262412525107574,5.5
-0.203666666666667,-0.372333333333333,0.478707983360768,1.46988514290516,0.279,0.395666666666667,1.30096387344153,2.25589501824294,1.38433333333333,1.623,0.765075377550038,0.423394614987012,-1.26266666666667,0.634333333333333,2.67912044024402,1.16903136541897,0.942666666666667,-1.32633333333333,0.424642594817493,1.25504754226019,-0.372333333333333,0.838,0.530834563054567,1.64044871910097,-2.95533333333333,0.209,3.26154753657422,0.332553755053224,0.0466666666666667,-0.232666666666667,4.12084667675629,1.51356015187152,0.273,0.232666666666667,3.2194209106608,1.61348112270746,0.965666666666667,-0.180333333333333,5.48775558250669,0.579729534639502,5.55
-0.209333333333333,-0.384333333333333,0.513841739578767,1.55598211215082,0.256333333333333,0.372666666666667,1.37045260163689,2.33372584793787,1.65233333333333,1.84966666666667,0.693496455169984,0.394553333952881,-0.372333333333333,0.471666666666667,2.78590601660094,1.25824971024568,1.07633333333333,-1.46,0.344153066720803,1.09867784177165,-0.343333333333333,0.779666666666667,0.542984652944568,1.25285926317896,-3.40333333333333,0.372333333333333,2.53834086232195,0.438048323057324,0.110333333333333,-0.291,4.45243779668322,1.6113103363412,0.413333333333333,0.250333333333333,3.33549641482843,1.54401597573773,1.28,-0.267666666666667,5.77000251299772,0.911680499590363,5.6
-0.215333333333333,-0.384,0.549414536878424,1.64809617437818,0.232666666666667,0.343333333333333,1.44088387225804,2.39597043665679,1.87333333333333,2.05966666666667,0.605524841219031,0.336945594025702,0.564333333333333,0.273333333333333,2.72992496844388,1.35901336760656,1.15166666666667,-1.495,0.230747336568233,0.917287850132116,-0.284666666666667,0.651333333333333,0.590721874771312,0.905518819977439,-3.68833333333333,0.552666666666667,1.78025906354478,0.532528246512176,0.162666666666667,-0.337333333333333,4.72292899939575,1.72037912488304,0.529333333333333,0.256,3.56619465724087,1.44918011302943,1.50666666666667,-0.349,5.78178919827879,1.23940590606952,5.65
-0.221333333333333,-0.384,0.584855822689091,1.72403132222126,0.215333333333333,0.314333333333333,1.48702465794395,2.44614029306034,2.03033333333333,2.25166666666667,0.515020711557636,0.263714492080609,1.48366666666667,0.058,2.52091696280011,1.43178594768911,1.152,-1.437,0.114450862818941,0.730980847902324,-0.198,0.453666666666667,0.673073547244281,0.733614567285392,-3.799,0.733333333333333,1.30745898597241,0.583088615335039,0.209666666666667,-0.366666666666667,4.88925447622982,1.84843618589697,0.610666666666667,0.25,3.84413765795833,1.34175966551391,1.64633333333333,-0.425,5.5371250964136,1.54792377073291,5.7
-0.232333333333333,-0.389666666666667,0.624692991263175,1.80679172383906,0.192,0.279,1.5288194792061,2.46843492926186,2.12366666666667,2.397,0.404665705655092,0.183073755628708,2.356,-0.168666666666667,2.1769549834574,1.47898489962992,1.088,-1.268,0.0502294734194974,0.554256258422041,-0.104666666666667,0.221,0.756561519860304,0.782393123691664,-3.72333333333333,0.901666666666667,1.63890980024324,0.593638217547804,0.250333333333333,-0.378,4.9387878404861,1.9895997084841,0.663,0.232666666666667,4.10234213590237,1.22167194178033,1.693,-0.483,5.03705638245196,1.82792532670238,5.75
-0.244,-0.384,0.665107510106449,1.8923044152567,0.168333333333333,0.232333333333333,1.54080379456092,2.48074209327236,2.15833333333333,2.496,0.303528142572206,0.0926012958872606,3.11233333333333,-0.378333333333333,1.70414915231424,1.4745366503866,0.983,-1.00666666666667,0.135244223536534,0.387783874514314,-0.00599999999999997,-0.0346666666666667,0.813013530022717,0.86083351080992,-3.45,1.059,2.51027548289027,0.55536024344564,0.267333333333333,-0.360666666666667,4.8827902200825,2.11428033461349,0.692333333333333,0.215666666666667,4.30229686717843,1.08990840593755,1.65233333333333,-0.552666666666667,4.31066796834706,2.04477121784647,5.8
-0.262,-0.378,0.695638555573223,1.96500076335863,0.151333333333333,0.186,1.54214925780008,2.47947070964752,2.12933333333333,2.55966666666667,0.214392941426096,0.0658584340334123,3.72333333333333,-0.576,1.14929949679504,1.433955368901,0.832,-0.680666666666667,0.234718980911217,0.257078457544255,0.0756666666666667,-0.279333333333333,0.835506034289001,0.838647323571317,-3.00766666666667,1.18666666666667,3.49345993727327,0.520524094863373,0.273666666666667,-0.325666666666667,4.74320422639942,2.2244020170224,0.680666666666667,0.180333333333333,4.41137635362631,0.946647945824282,1.51266666666667,-0.605,3.43345108212325,2.2045042526609,5.85
-0.273666666666667,-0.372333333333333,0.736040986177627,2.03729461132487,0.145333333333333,0.128,1.52575631518711,2.45474458956528,2.042,2.57133333333333,0.172,0.141669803886832,4.142,-0.744666666666667,0.633639487405891,1.34937553458381,0.646,-0.314,0.302749071014264,0.166520269036535,0.133666666666667,-0.500333333333333,0.829086445030513,0.720382074550258,-2.40266666666667,1.28566666666667,4.4244810241805,0.501733328904243,0.261666666666667,-0.267666666666667,4.55267134035978,2.30894571900972,0.645666666666667,0.14,4.41280016920473,0.776718095579085,1.29166666666667,-0.657333333333333,2.58004928893487,2.29329769836655,5.9
