"Time (s) Run #1";"Angle, Ch 1+2 (rad) Run #1";"Angle, Ch 3+4 (rad) Run #1";"Output Voltage (V) Run #1";"Output Current (A) Run #1";"Time (s) Run #2";"Angle, Ch 1+2 (rad) Run #2";"Angle, Ch 3+4 (rad) Run #2";"Output Voltage (V) Run #2";"Output Current (A) Run #2";"Time (s) Run #3";"Angle, Ch 1+2 (rad) Run #3";"Angle, Ch 3+4 (rad) Run #3";"Output Voltage (V) Run #3";"Output Current (A) Run #3";"Time (s) Run #4";"Angle, Ch 1+2 (rad) Run #4";"Angle, Ch 3+4 (rad) Run #4";"Output Voltage (V) Run #4";"Output Current (A) Run #4";"Time (s) Run #5";"Angle, Ch 1+2 (rad) Run #5";"Angle, Ch 3+4 (rad) Run #5";"Output Voltage (V) Run #5";"Output Current (A) Run #5";"Time (s) Run #6";"Angle, Ch 1+2 (rad) Run #6";"Angle, Ch 3+4 (rad) Run #6";"Output Voltage (V) Run #6";"Output Current (A) Run #6";"Time (s) Run #7";"Angle, Ch 1+2 (rad) Run #7";"Angle, Ch 3+4 (rad) Run #7";"Output Voltage (V) Run #7";"Output Current (A) Run #7";"Time (s) Run #8";"Angle, Ch 1+2 (rad) Run #8";"Angle, Ch 3+4 (rad) Run #8";"Output Voltage (V) Run #8";"Output Current (A) Run #8";"Time (s) Run #9";"Angle, Ch 1+2 (rad) Run #9";"Angle, Ch 3+4 (rad) Run #9";"Output Voltage (V) Run #9";"Output Current (A) Run #9";"Time (s) Run #10";"Angle, Ch 1+2 (rad) Run #10";"Angle, Ch 3+4 (rad) Run #10";"Output Voltage (V) Run #10";"Output Current (A) Run #10"
8,350;-1,606;-0,017;-0,006;0,006;8,350;-2,025;-0,017;-0,006;0,006;8,350;1,431;0,000;-0,006;0,006;8,350;-1,955;-0,017;-0,006;0,006;8,350;-1,972;-0,017;-0,006;0,006;8,350;0,873;0,000;-0,006;0,006;8,350;0,873;0,000;-0,006;0,006;8,350;-0,436;0,000;-0,006;0,006;8,350;0,349;0,000;-0,006;0,006;8,350;-2,059;-0,017;-0,006;0,006
8,400;-1,553;-0,017;-0,006;0,006;8,400;-1,990;-0,017;-0,006;0,006;8,400;1,030;0,000;-0,006;0,006;8,400;-2,077;-0,017;-0,006;0,006;8,400;-1,885;-0,017;-0,006;0,006;8,400;1,292;0,000;-0,006;0,006;8,400;1,222;0,000;-0,006;0,006;8,400;-0,122;0,000;-0,006;0,006;8,400;0,716;0,000;-0,006;0,006;8,400;-2,234;-0,017;-0,006;0,006
8,450;-1,449;-0,017;-0,006;0,006;8,450;-1,868;-0,017;-0,006;0,006;8,450;0,593;0,000;-0,006;0,006;8,450;-2,094;-0,017;-0,006;0,006;8,450;-1,693;-0,017;-0,006;0,006;8,450;1,623;0,000;-0,006;0,006;8,450;1,501;0,000;-0,006;0,006;8,450;0,192;0,000;-0,006;0,006;8,450;1,047;0,000;-0,006;0,006;8,450;-2,304;-0,017;-0,006;0,006
8,500;-1,257;-0,017;-0,005;0,006;8,500;-1,676;-0,017;-0,006;0,006;8,500;0,122;0,000;-0,006;0,006;8,500;-2,007;-0,017;-0,006;0,006;8,500;-1,449;-0,017;-0,006;0,006;8,500;1,885;0,000;-0,006;0,006;8,500;1,693;0,000;-0,006;0,006;8,500;0,506;0,000;-0,006;0,006;8,500;1,326;0,000;-0,006;0,006;8,500;-2,251;-0,017;-0,006;0,006
8,550;-1,012;-0,017;-0,006;0,006;8,550;-1,379;-0,017;-0,006;0,006;8,550;-0,332;0,000;-0,006;0,006;8,550;-1,833;-0,017;-0,006;0,006;8,550;-1,117;-0,017;-0,006;0,006;8,550;2,042;0,000;-0,006;0,006;8,550;1,798;0,000;-0,006;0,006;8,550;0,768;0,000;-0,006;0,006;8,550;1,518;0,000;-0,006;0,006;8,550;-2,094;-0,017;-0,006;0,006
8,600;-0,733;-0,017;-0,006;0,006;8,600;-1,047;-0,017;-0,006;0,006;8,600;-0,785;0,000;-0,006;0,006;8,600;-1,571;-0,017;-0,006;0,006;8,600;-0,768;-0,017;-0,006;0,006;8,600;2,094;0,000;-0,006;0,006;8,600;1,798;0,000;-0,006;0,006;8,600;0,995;0,000;-0,006;0,006;8,600;1,641;0,000;-0,006;0,006;8,600;-1,833;-0,017;-0,006;0,006
8,650;-0,419;0,000;-0,005;0,006;8,650;-0,663;-0,017;-0,006;0,006;8,650;-1,187;0,000;-0,006;0,006;8,650;-1,257;-0,017;-0,006;0,006;8,650;-0,367;0,000;-0,006;0,006;8,650;2,025;0,000;-0,006;0,006;8,650;1,710;0,000;-0,006;0,006;8,650;1,187;0,000;-0,006;0,006;8,650;1,676;0,000;-0,006;0,006;8,650;-1,501;-0,017;-0,006;0,006
8,700;-0,087;0,000;-0,006;0,006;8,700;-0,244;0,000;-0,006;0,006;8,700;-1,536;0,000;-0,006;0,006;8,700;-0,873;-0,017;-0,006;0,006;8,700;0,035;0,000;-0,006;0,006;8,700;1,885;0,000;-0,006;0,006;8,700;1,536;0,000;-0,006;0,006;8,700;1,292;0,000;-0,006;0,006;8,700;1,623;0,000;-0,006;0,006;8,700;-1,100;-0,017;-0,006;0,006
8,750;0,262;0,000;-0,005;0,006;8,750;0,175;0,000;-0,006;0,006;8,750;-1,798;-0,017;-0,006;0,006;8,750;-0,454;0,000;-0,006;0,006;8,750;0,436;0,000;-0,006;0,006;8,750;1,641;0,000;-0,006;0,006;8,750;1,274;0,000;-0,006;0,006;8,750;1,344;0,000;-0,006;0,006;8,750;1,484;0,000;-0,006;0,006;8,750;-0,663;-0,017;-0,006;0,006
8,800;0,576;0,000;-0,006;0,006;8,800;0,576;0,000;-0,006;0,006;8,800;-1,972;-0,017;-0,006;0,006;8,800;-0,017;0,000;-0,006;0,006;8,800;0,803;0,000;-0,006;0,006;8,800;1,309;0,000;-0,006;0,006;8,800;0,977;0,000;-0,006;0,006;8,800;1,309;0,000;-0,006;0,006;8,800;1,292;0,000;-0,006;0,006;8,800;-0,192;-0,017;-0,006;0,006
8,850;0,873;0,000;-0,006;0,006;8,850;0,960;0,000;-0,006;0,006;8,850;-2,042;-0,017;-0,006;0,006;8,850;0,401;0,000;-0,006;0,006;8,850;1,134;0,000;-0,006;0,006;8,850;0,942;0,000;-0,006;0,006;8,850;0,611;0,000;-0,006;0,006;8,850;1,222;0,000;-0,006;0,006;8,850;1,030;0,000;-0,006;0,006;8,850;0,279;0,000;-0,006;0,006
8,900;1,117;0,000;-0,006;0,006;8,900;1,274;0,000;-0,006;0,006;8,900;-2,007;-0,017;-0,006;0,006;8,900;0,803;0,000;-0,006;0,006;8,900;1,396;0,000;-0,006;0,006;8,900;0,524;0,000;-0,006;0,006;8,900;0,227;0,000;-0,006;0,006;8,900;1,065;0,000;-0,006;0,006;8,900;0,716;0,000;-0,006;0,006;8,900;0,733;0,000;-0,006;0,006
8,950;1,309;0,000;-0,006;0,006;8,950;1,518;0,000;-0,006;0,006;8,950;-1,868;-0,017;-0,006;0,006;8,950;1,152;0,000;-0,006;0,006;8,950;1,571;0,000;-0,006;0,006;8,950;0,087;0,000;-0,006;0,006;8,950;-0,157;0,000;-0,006;0,006;8,950;0,855;0,000;-0,006;0,006;8,950;0,384;0,000;-0,006;0,006;8,950;1,152;0,000;-0,006;0,006
9,000;1,431;0,000;-0,006;0,006;9,000;1,658;0,000;-0,006;0,006;9,000;-1,641;-0,017;-0,006;0,006;9,000;1,449;0,000;-0,006;0,006;9,000;1,676;0,000;-0,006;0,006;9,000;-0,349;0,000;-0,006;0,006;9,000;-0,541;0,000;-0,006;0,006;9,000;0,628;0,000;-0,006;0,006;9,000;0,052;0,000;-0,006;0,006;9,000;1,501;0,000;-0,006;0,006
9,050;1,484;0,000;-0,006;0,006;9,050;1,728;0,000;-0,006;0,006;9,050;-1,361;-0,017;-0,006;0,006;9,050;1,658;0,000;-0,006;0,006;9,050;1,693;0,000;-0,006;0,006;9,050;-0,750;0,000;-0,006;0,006;9,050;-0,908;0,000;-0,006;0,006;9,050;0,367;0,000;-0,006;0,006;9,050;-0,297;0,000;-0,006;0,006;9,050;1,763;0,000;-0,006;0,006
9,100;1,466;0,000;-0,006;0,006;9,100;1,693;0,000;-0,006;0,006;9,100;-0,995;-0,017;-0,006;0,006;9,100;1,780;0,000;-0,006;0,006;9,100;1,623;0,000;-0,006;0,006;9,100;-1,134;0,000;-0,006;0,006;9,100;-1,222;0,000;-0,006;0,006;9,100;0,087;0,000;-0,006;0,006;9,100;-0,628;0,000;-0,006;0,006;9,100;1,937;0,000;-0,006;0,006
9,150;1,361;0,000;-0,006;0,006;9,150;1,571;0,000;-0,006;0,006;9,150;-0,611;-0,017;-0,006;0,006;9,150;1,815;0,000;-0,006;0,006;9,150;1,466;0,000;-0,006;0,006;9,150;-1,449;-0,017;-0,006;0,006;9,150;-1,466;-0,017;-0,006;0,006;9,150;-0,192;0,000;-0,006;0,006;9,150;-0,925;0,000;-0,006;0,006;9,150;2,007;0,000;-0,006;0,006
9,200;1,204;0,000;-0,006;0,006;9,200;1,379;0,000;-0,006;0,006;9,200;-0,192;-0,017;-0,006;0,006;9,200;1,763;0,000;-0,006;0,006;9,200;1,239;0,000;-0,006;0,006;9,200;-1,693;-0,017;-0,006;0,006;9,200;-1,658;-0,017;-0,006;0,006;9,200;-0,454;0,000;-0,006;0,006;9,200;-1,169;0,000;-0,006;0,006;9,200;1,972;0,000;-0,006;0,006
9,250;0,995;0,000;-0,005;0,006;9,250;1,152;0,000;-0,006;0,006;9,250;0,227;0,000;-0,006;0,006;9,250;1,606;0,000;-0,006;0,006;9,250;0,942;0,000;-0,006;0,006;9,250;-1,850;-0,017;-0,006;0,006;9,250;-1,763;-0,017;-0,006;0,006;9,250;-0,681;0,000;-0,006;0,006;9,250;-1,361;0,000;-0,006;0,006;9,250;1,850;0,000;-0,006;0,006
9,300;0,750;0,000;-0,006;0,006;9,300;0,855;0,000;-0,006;0,006;9,300;0,628;0,000;-0,006;0,006;9,300;1,396;0,000;-0,006;0,006;9,300;0,628;0,000;-0,006;0,006;9,300;-1,902;-0,017;-0,006;0,006;9,300;-1,780;-0,017;-0,006;0,006;9,300;-0,890;0,000;-0,006;0,006;9,300;-1,466;-0,017;-0,006;0,006;9,300;1,623;0,000;-0,006;0,006
9,350;0,489;0,000;-0,006;0,006;9,350;0,541;0,000;-0,006;0,006;9,350;0,995;0,000;-0,006;0,006;9,350;1,100;0,000;-0,006;0,006;9,350;0,279;0,000;-0,006;0,006;9,350;-1,868;-0,017;-0,006;0,006;9,350;-1,728;-0,017;-0,006;0,006;9,350;-1,047;0,000;-0,006;0,006;9,350;-1,518;-0,017;-0,006;0,006;9,350;1,326;0,000;-0,006;0,006
9,400;0,209;0,000;-0,005;0,006;9,400;0,209;0,000;-0,006;0,006;9,400;1,309;0,000;-0,006;0,006;9,400;0,785;0,000;-0,006;0,006;9,400;-0,087;0,000;-0,006;0,006;9,400;-1,745;-0,017;-0,006;0,006;9,400;-1,588;-0,017;-0,006;0,006;9,400;-1,152;0,000;-0,006;0,006;9,400;-1,484;-0,017;-0,006;0,006;9,400;0,977;0,000;-0,006;0,006
9,450;-0,070;0,000;-0,005;0,006;9,450;-0,122;0,000;-0,006;0,006;9,450;1,553;0,000;-0,006;0,006;9,450;0,419;0,000;-0,006;0,006;9,450;-0,436;0,000;-0,006;0,006;9,450;-1,536;-0,017;-0,006;0,006;9,450;-1,379;-0,017;-0,006;0,006;9,450;-1,204;0,000;-0,006;0,006;9,450;-1,379;-0,017;-0,006;0,006;9,450;0,576;0,000;-0,006;0,006
9,500;-0,349;0,000;-0,006;0,006;9,500;-0,454;0,000;-0,006;0,006;9,500;1,710;0,000;-0,006;0,006;9,500;0,035;0,000;-0,006;0,006;9,500;-0,750;0,000;-0,006;0,006;9,500;-1,274;-0,017;-0,006;0,006;9,500;-1,134;-0,017;-0,006;0,006;9,500;-1,187;0,000;-0,006;0,006;9,500;-1,204;-0,017;-0,006;0,006;9,500;0,157;0,000;-0,006;0,006
9,550;-0,593;0,000;-0,006;0,006;9,550;-0,768;0,000;-0,006;0,006;9,550;1,780;0,000;-0,006;0,006;9,550;-0,332;0,000;-0,006;0,006;9,550;-1,047;0,000;-0,006;0,006;9,550;-0,942;-0,017;-0,006;0,006;9,550;-0,820;-0,017;-0,006;0,006;9,550;-1,117;0,000;-0,006;0,006;9,550;-0,995;-0,017;-0,006;0,006;9,550;-0,262;0,000;-0,006;0,006
9,600;-0,803;0,000;-0,006;0,006;9,600;-1,030;0,000;-0,006;0,006;9,600;1,763;0,000;-0,006;0,006;9,600;-0,698;0,000;-0,006;0,006;9,600;-1,292;0,000;-0,006;0,006;9,600;-0,576;-0,017;-0,006;0,006;9,600;-0,489;0,000;-0,006;0,006;9,600;-0,995;0,000;-0,006;0,006;9,600;-0,733;-0,017;-0,006;0,006;9,600;-0,663;0,000;-0,006;0,006
9,650;-0,960;0,000;-0,006;0,006;9,650;-1,239;-0,017;-0,006;0,006;9,650;1,658;0,000;-0,006;0,006;9,650;-1,012;0,000;-0,006;0,006;9,650;-1,449;0,000;-0,006;0,006;9,650;-0,192;0,000;-0,006;0,006;9,650;-0,140;0,000;-0,006;0,006;9,650;-0,838;0,000;-0,006;0,006;9,650;-0,454;0,000;-0,006;0,006;9,650;-1,030;0,000;-0,006;0,006
9,700;-1,082;0,000;-0,006;0,006;9,700;-1,396;-0,017;-0,006;0,006;9,700;1,466;0,000;-0,006;0,006;9,700;-1,292;0,000;-0,006;0,006;9,700;-1,553;-0,017;-0,006;0,006;9,700;0,209;0,000;-0,006;0,006;9,700;0,209;0,000;-0,006;0,006;9,700;-0,646;0,000;-0,006;0,006;9,700;-0,140;0,000;-0,006;0,006;9,700;-1,361;-0,017;-0,006;0,006
9,750;-1,134;0,000;-0,006;0,006;9,750;-1,466;-0,017;-0,006;0,006;9,750;1,204;0,000;-0,006;0,006;9,750;-1,484;0,000;-0,006;0,006;9,750;-1,571;-0,017;-0,006;0,006;9,750;0,593;0,000;-0,006;0,006;9,750;0,524;0,000;-0,006;0,006;9,750;-0,419;0,000;-0,006;0,006;9,750;0,157;0,000;-0,006;0,006;9,750;-1,606;-0,017;-0,006;0,006
9,800;-1,117;0,000;-0,006;0,006;9,800;-1,466;-0,017;-0,006;0,006;9,800;0,890;0,000;-0,006;0,006;9,800;-1,606;-0,017;-0,006;0,006;9,800;-1,518;-0,017;-0,006;0,006;9,800;0,925;0,000;-0,006;0,006;9,800;0,820;0,000;-0,006;0,006;9,800;-0,192;0,000;-0,006;0,006;9,800;0,454;0,000;-0,006;0,006;9,800;-1,780;-0,017;-0,006;0,006
9,850;-1,065;0,000;-0,006;0,006;9,850;-1,379;-0,017;-0,006;0,006;9,850;0,541;0,000;-0,006;0,006;9,850;-1,658;-0,017;-0,006;0,006;9,850;-1,396;-0,017;-0,006;0,006;9,850;1,222;0,000;-0,006;0,006;9,850;1,065;0,000;-0,006;0,006;9,850;0,035;0,000;-0,006;0,006;9,850;0,716;0,000;-0,006;0,006;9,850;-1,850;-0,017;-0,006;0,006
9,900;-0,942;0,000;-0,006;0,006;9,900;-1,257;-0,017;-0,006;0,006;9,900;0,175;0,000;-0,006;0,006;9,900;-1,623;-0,017;-0,006;0,006;9,900;-1,204;-0,017;-0,006;0,006;9,900;1,449;0,000;-0,006;0,006;9,900;1,257;0,000;-0,006;0,006;9,900;0,262;0,000;-0,006;0,006;9,900;0,925;0,000;-0,006;0,006;9,900;-1,815;-0,017;-0,006;0,006
9,950;-0,785;0,000;-0,006;0,006;9,950;-1,065;-0,017;-0,006;0,006;9,950;-0,209;0,000;-0,006;0,006;9,950;-1,518;-0,017;-0,006;0,006;9,950;-0,977;-0,017;-0,006;0,006;9,950;1,606;0,000;-0,006;0,006;9,950;1,361;0,000;-0,006;0,006;9,950;0,454;0,000;-0,006;0,006;9,950;1,100;0,000;-0,006;0,006;9,950;-1,710;-0,017;-0,006;0,006
10,000;-0,593;0,000;-0,006;0,006;10,000;-0,820;-0,017;-0,006;0,006;10,000;-0,559;0,000;-0,006;0,006;10,000;-1,344;-0,017;-0,006;0,006;10,000;-0,698;-0,017;-0,006;0,006;10,000;1,676;0,000;-0,006;0,006;10,000;1,414;0,000;-0,006;0,006;10,000;0,628;0,000;-0,006;0,006;10,000;1,222;0,000;-0,006;0,006;10,000;-1,518;-0,017;-0,006;0,006
10,050;-0,384;0,000;-0,006;0,006;10,050;-0,541;0,000;-0,006;0,006;10,050;-0,873;0,000;-0,006;0,006;10,050;-1,100;-0,017;-0,006;0,006;10,050;-0,401;0,000;-0,006;0,006;10,050;1,658;0,000;-0,006;0,006;10,050;1,361;0,000;-0,006;0,006;10,050;0,768;0,000;-0,006;0,006;10,050;1,257;0,000;-0,006;0,006;10,050;-1,274;-0,017;-0,006;0,006
10,100;-0,140;0,000;-0,006;0,006;10,100;-0,244;0,000;-0,006;0,006;10,100;-1,152;0,000;-0,006;0,006;10,100;-0,820;-0,017;-0,006;0,006;10,100;-0,087;0,000;-0,006;0,006;10,100;1,553;0,000;-0,006;0,006;10,100;1,257;0,000;-0,006;0,006;10,100;0,873;0,000;-0,006;0,006;10,100;1,239;0,000;-0,006;0,006;10,100;-0,960;-0,017;-0,006;0,006
10,150;0,087;0,000;-0,006;0,006;10,150;0,052;0,000;-0,006;0,006;10,150;-1,379;0,000;-0,006;0,006;10,150;-0,506;0,000;-0,006;0,006;10,150;0,227;0,000;-0,006;0,006;10,150;1,379;0,000;-0,006;0,006;10,150;1,082;0,000;-0,006;0,006;10,150;0,925;0,000;-0,006;0,006;10,150;1,169;0,000;-0,006;0,006;10,150;-0,611;-0,017;-0,006;0,006
10,200;0,314;0,000;-0,006;0,006;10,200;0,349;0,000;-0,006;0,006;10,200;-1,518;0,000;-0,006;0,006;10,200;-0,175;0,000;-0,006;0,006;10,200;0,524;0,000;-0,006;0,006;10,200;1,152;0,000;-0,006;0,006;10,200;0,855;0,000;-0,006;0,006;10,200;0,925;0,000;-0,006;0,006;10,200;1,030;0,000;-0,006;0,006;10,200;-0,244;0,000;-0,006;0,006
10,250;0,524;0,000;-0,006;0,006;10,250;0,611;0,000;-0,006;0,006;10,250;-1,588;-0,017;-0,006;0,006;10,250;0,157;0,000;-0,006;0,006;10,250;0,785;0,000;-0,006;0,006;10,250;0,855;0,000;-0,006;0,006;10,250;0,611;0,000;-0,006;0,006;10,250;0,890;0,000;-0,006;0,006;10,250;0,855;0,000;-0,006;0,006;10,250;0,140;0,000;-0,006;0,006
10,300;0,716;0,000;-0,006;0,006;10,300;0,855;0,000;-0,006;0,006;10,300;-1,571;-0,017;-0,006;0,006;10,300;0,489;0,000;-0,006;0,006;10,300;1,012;0,000;-0,006;0,006;10,300;0,541;0,000;-0,006;0,006;10,300;0,332;0,000;-0,006;0,006;10,300;0,803;0,000;-0,006;0,006;10,300;0,646;0,000;-0,006;0,006;10,300;0,489;0,000;-0,006;0,006
10,350;0,855;0,000;-0,006;0,006;10,350;1,047;0,000;-0,006;0,006;10,350;-1,484;-0,017;-0,006;0,006;10,350;0,768;0,000;-0,006;0,006;10,350;1,169;0,000;-0,006;0,006;10,350;0,209;0,000;-0,006;0,006;10,350;0,035;0,000;-0,006;0,006;10,350;0,681;0,000;-0,006;0,006;10,350;0,401;0,000;-0,006;0,006;10,350;0,838;0,000;-0,006;0,006
10,400;0,960;0,000;-0,006;0,006;10,400;1,187;0,000;-0,006;0,006;10,400;-1,326;-0,017;-0,006;0,006;10,400;1,030;0,000;-0,006;0,006;10,400;1,274;0,000;-0,006;0,006;10,400;-0,122;0,000;-0,006;0,006;10,400;-0,262;0,000;-0,006;0,006;10,400;0,524;0,000;-0,006;0,006;10,400;0,157;0,000;-0,006;0,006;10,400;1,117;0,000;-0,006;0,006
10,450;1,030;0,000;-0,006;0,006;10,450;1,257;0,000;-0,005;0,006;10,450;-1,117;-0,017;-0,006;0,006;10,450;1,222;0,000;-0,006;0,006;10,450;1,309;0,000;-0,006;0,006;10,450;-0,436;0,000;-0,006;0,006;10,450;-0,541;0,000;-0,006;0,006;10,450;0,367;0,000;-0,006;0,006;10,450;-0,105;0,000;-0,006;0,006;10,450;1,344;0,000;-0,006;0,006
10,500;1,030;0,000;-0,006;0,006;10,500;1,274;0,000;-0,005;0,006;10,500;-0,855;-0,017;-0,006;0,006;10,500;1,361;0,000;-0,006;0,006;10,500;1,274;0,000;-0,006;0,006;10,500;-0,733;0,000;-0,006;0,006;10,500;-0,803;0,000;-0,006;0,006;10,500;0,175;0,000;-0,006;0,006;10,500;-0,349;0,000;-0,006;0,006;10,500;1,501;0,000;-0,006;0,006
10,550;0,995;0,000;-0,006;0,006;10,550;1,222;0,000;-0,006;0,006;10,550;-0,559;-0,017;-0,006;0,006;10,550;1,414;0,000;-0,006;0,006;10,550;1,187;0,000;-0,006;0,006;10,550;-0,995;0,000;-0,006;0,006;10,550;-1,012;0,000;-0,006;0,006;10,550;-0,017;0,000;-0,006;0,006;10,550;-0,576;0,000;-0,006;0,006;10,550;1,571;0,000;-0,006;0,006
10,600;0,908;0,000;-0,006;0,006;10,600;1,100;0,000;-0,006;0,006;10,600;-0,244;0,000;-0,006;0,006;10,600;1,396;0,000;-0,006;0,006;10,600;1,030;0,000;-0,006;0,006;10,600;-1,204;0,000;-0,006;0,006;10,600;-1,187;-0,017;-0,006;0,006;10,600;-0,192;0,000;-0,006;0,006;10,600;-0,785;0,000;-0,006;0,006;10,600;1,571;0,000;-0,006;0,006
10,650;0,785;0,000;-0,006;0,006;10,650;0,942;0,000;-0,006;0,006;10,650;0,087;0,000;-0,006;0,006;10,650;1,309;0,000;-0,006;0,006;10,650;0,838;0,000;-0,006;0,006;10,650;-1,344;-0,017;-0,006;0,006;10,650;-1,292;-0,017;-0,006;0,006;10,650;-0,367;0,000;-0,006;0,006;10,650;-0,942;0,000;-0,006;0,006;10,650;1,484;0,000;-0,006;0,006
10,700;0,628;0,000;-0,006;0,006;10,700;0,750;0,000;-0,006;0,006;10,700;0,401;0,000;-0,006;0,006;10,700;1,152;0,000;-0,006;0,006;10,700;0,611;0,000;-0,006;0,006;10,700;-1,414;-0,017;-0,006;0,006;10,700;-1,344;-0,017;-0,006;0,006;10,700;-0,506;0,000;-0,006;0,006;10,700;-1,047;0,000;-0,006;0,006;10,700;1,326;0,000;-0,006;0,006
10,750;0,454;0,000;-0,006;0,006;10,750;0,524;0,000;-0,006;0,006;10,750;0,698;0,000;-0,006;0,006;10,750;0,942;0,000;-0,006;0,006;10,750;0,367;0,000;-0,006;0,006;10,750;-1,414;-0,017;-0,006;0,006;10,750;-1,326;-0,017;-0,006;0,006;10,750;-0,628;0,000;-0,006;0,006;10,750;-1,100;0,000;-0,006;0,006;10,750;1,117;0,000;-0,006;0,006
10,800;0,279;0,000;-0,006;0,006;10,800;0,297;0,000;-0,006;0,006;10,800;0,942;0,000;-0,006;0,006;10,800;0,716;0,000;-0,006;0,006;10,800;0,105;0,000;-0,006;0,006;10,800;-1,344;-0,017;-0,006;0,006;10,800;-1,257;-0,017;-0,006;0,006;10,800;-0,716;0,000;-0,006;0,006;10,800;-1,100;0,000;-0,006;0,006;10,800;0,855;0,000;-0,006;0,006
10,850;0,087;0,000;-0,006;0,006;10,850;0,035;0,000;-0,006;0,006;10,850;1,152;0,000;-0,006;0,006;10,850;0,436;0,000;-0,006;0,006;10,850;-0,157;0,000;-0,006;0,006;10,850;-1,222;-0,017;-0,006;0,006;10,850;-1,117;-0,017;-0,006;0,006;10,850;-0,768;0,000;-0,006;0,006;10,850;-1,047;0,000;-0,006;0,006;10,850;0,559;0,000;-0,006;0,006
10,900;-0,105;0,000;-0,006;0,006;10,900;-0,209;0,000;-0,006;0,006;10,900;1,292;0,000;-0,006;0,006;10,900;0,157;0,000;-0,006;0,006;10,900;-0,401;0,000;-0,006;0,006;10,900;-1,030;-0,017;-0,006;0,006;10,900;-0,942;-0,017;-0,006;0,006;10,900;-0,768;0,000;-0,006;0,006;10,900;-0,942;0,000;-0,006;0,006;10,900;0,244;0,000;-0,006;0,006
10,950;-0,279;0,000;-0,006;0,006;10,950;-0,436;0,000;-0,006;0,006;10,950;1,361;0,000;-0,006;0,006;10,950;-0,122;0,000;-0,006;0,006;10,950;-0,628;0,000;-0,006;0,006;10,950;-0,803;-0,017;-0,006;0,006;10,950;-0,733;0,000;-0,006;0,006;10,950;-0,733;0,000;-0,006;0,006;10,950;-0,803;0,000;-0,006;0,006;10,950;-0,070;0,000;-0,006;0,006
11,000;-0,436;0,000;-0,006;0,006;11,000;-0,628;0,000;-0,006;0,006;11,000;1,361;0,000;-0,006;0,006;11,000;-0,401;0,000;-0,006;0,006;11,000;-0,820;0,000;-0,006;0,006;11,000;-0,541;0,000;-0,006;0,006;11,000;-0,489;0,000;-0,006;0,006;11,000;-0,681;0,000;-0,006;0,006;11,000;-0,628;0,000;-0,006;0,006;11,000;-0,384;0,000;-0,006;0,006
11,050;-0,559;0,000;-0,006;0,006;11,050;-0,803;0,000;-0,006;0,006;11,050;1,292;0,000;-0,006;0,006;11,050;-0,663;0,000;-0,006;0,006;11,050;-0,977;0,000;-0,006;0,006;11,050;-0,244;0,000;-0,006;0,006;11,050;-0,244;0,000;-0,006;0,006;11,050;-0,576;0,000;-0,006;0,006;11,050;-0,436;0,000;-0,006;0,006;11,050;-0,681;0,000;-0,006;0,006
11,100;-0,646;0,000;-0,006;0,006;11,100;-0,925;0,000;-0,006;0,006;11,100;1,169;0,000;-0,006;0,006;11,100;-0,873;0,000;-0,006;0,006;11,100;-1,082;0,000;-0,006;0,006;11,100;0,035;0,000;-0,006;0,006;11,100;0,000;0,000;-0,006;0,006;11,100;-0,471;0,000;-0,006;0,006;11,100;-0,227;0,000;-0,006;0,006;11,100;-0,925;0,000;-0,006;0,006
11,150;-0,716;0,000;-0,006;0,006;11,150;-1,012;0,000;-0,006;0,006;11,150;0,995;0,000;-0,006;0,006;11,150;-1,047;0,000;-0,006;0,006;11,150;-1,134;0,000;-0,006;0,006;11,150;0,314;0,000;-0,006;0,006;11,150;0,244;0,000;-0,006;0,006;11,150;-0,349;0,000;-0,006;0,006;11,150;-0,017;0,000;-0,006;0,006;11,150;-1,134;0,000;-0,006;0,006
11,200;-0,733;0,000;-0,005;0,006;11,200;-1,047;0,000;-0,006;0,006;11,200;0,768;0,000;-0,006;0,006;11,200;-1,152;0,000;-0,006;0,006;11,200;-1,134;0,000;-0,006;0,006;11,200;0,593;0,000;-0,006;0,006;11,200;0,471;0,000;-0,006;0,006;11,200;-0,209;0,000;-0,006;0,006;11,200;0,209;0,000;-0,006;0,006;11,200;-1,274;-0,017;-0,006;0,006
11,250;-0,698;0,000;-0,006;0,006;11,250;-1,012;0,000;-0,006;0,006;11,250;0,524;0,000;-0,006;0,006;11,250;-1,204;0,000;-0,006;0,006;11,250;-1,065;0,000;-0,006;0,006;11,250;0,820;0,000;-0,006;0,006;11,250;0,663;0,000;-0,006;0,006;11,250;-0,070;0,000;-0,006;0,006;11,250;0,401;0,000;-0,006;0,006;11,250;-1,361;-0,017;-0,006;0,006
11,300;-0,646;0,000;-0,006;0,006;11,300;-0,942;0,000;-0,006;0,006;11,300;0,244;0,000;-0,006;0,006;11,300;-1,204;0,000;-0,006;0,006;11,300;-0,960;0,000;-0,006;0,006;11,300;1,012;0,000;-0,006;0,006;11,300;0,820;0,000;-0,006;0,006;11,300;0,052;0,000;-0,006;0,006;11,300;0,559;0,000;-0,006;0,006;11,300;-1,379;-0,017;-0,006;0,006
