"Time (s) Run #1";"Angle, Ch 1+2 (rad) Run #1";"Angular Velocity, Ch 1+2 (rad/s) Run #1";"Angular Acceleration, Ch 1+2 (rad/s²) Run #1";"Position, Ch 1+2 (m) Run #1";"Velocity, Ch 1+2 (m/s) Run #1";"Acceleration, Ch 1+2 (m/s²) Run #1";"Angle, Ch 3+4 (rad) Run #1";"Angular Velocity, Ch 3+4 (rad/s) Run #1";"Angular Acceleration, Ch 3+4 (rad/s²) Run #1";"Position, Ch 3+4 (m) Run #1";"Velocity, Ch 3+4 (m/s) Run #1";"Acceleration, Ch 3+4 (m/s²) Run #1";"Output Voltage (V) Run #1";"Output Current (A) Run #1";"Time (s) Run #2";"Angle, Ch 1+2 (rad) Run #2";"Angular Velocity, Ch 1+2 (rad/s) Run #2";"Angular Acceleration, Ch 1+2 (rad/s²) Run #2";"Position, Ch 1+2 (m) Run #2";"Velocity, Ch 1+2 (m/s) Run #2";"Acceleration, Ch 1+2 (m/s²) Run #2";"Angle, Ch 3+4 (rad) Run #2";"Angular Velocity, Ch 3+4 (rad/s) Run #2";"Angular Acceleration, Ch 3+4 (rad/s²) Run #2";"Position, Ch 3+4 (m) Run #2";"Velocity, Ch 3+4 (m/s) Run #2";"Acceleration, Ch 3+4 (m/s²) Run #2";"Output Voltage (V) Run #2";"Output Current (A) Run #2";"Time (s) Run #3";"Angle, Ch 1+2 (rad) Run #3";"Angular Velocity, Ch 1+2 (rad/s) Run #3";"Angular Acceleration, Ch 1+2 (rad/s²) Run #3";"Position, Ch 1+2 (m) Run #3";"Velocity, Ch 1+2 (m/s) Run #3";"Acceleration, Ch 1+2 (m/s²) Run #3";"Angle, Ch 3+4 (rad) Run #3";"Angular Velocity, Ch 3+4 (rad/s) Run #3";"Angular Acceleration, Ch 3+4 (rad/s²) Run #3";"Position, Ch 3+4 (m) Run #3";"Velocity, Ch 3+4 (m/s) Run #3";"Acceleration, Ch 3+4 (m/s²) Run #3";"Output Voltage (V) Run #3";"Output Current (A) Run #3";"Time (s) Run #4";"Angle, Ch 1+2 (rad) Run #4";"Angular Velocity, Ch 1+2 (rad/s) Run #4";"Angular Acceleration, Ch 1+2 (rad/s²) Run #4";"Position, Ch 1+2 (m) Run #4";"Velocity, Ch 1+2 (m/s) Run #4";"Acceleration, Ch 1+2 (m/s²) Run #4";"Angle, Ch 3+4 (rad) Run #4";"Angular Velocity, Ch 3+4 (rad/s) Run #4";"Angular Acceleration, Ch 3+4 (rad/s²) Run #4";"Position, Ch 3+4 (m) Run #4";"Velocity, Ch 3+4 (m/s) Run #4";"Acceleration, Ch 3+4 (m/s²) Run #4";"Output Voltage (V) Run #4";"Output Current (A) Run #4";"Time (s) Run #5";"Angle, Ch 1+2 (rad) Run #5";"Angular Velocity, Ch 1+2 (rad/s) Run #5";"Angular Acceleration, Ch 1+2 (rad/s²) Run #5";"Position, Ch 1+2 (m) Run #5";"Velocity, Ch 1+2 (m/s) Run #5";"Acceleration, Ch 1+2 (m/s²) Run #5";"Angle, Ch 3+4 (rad) Run #5";"Angular Velocity, Ch 3+4 (rad/s) Run #5";"Angular Acceleration, Ch 3+4 (rad/s²) Run #5";"Position, Ch 3+4 (m) Run #5";"Velocity, Ch 3+4 (m/s) Run #5";"Acceleration, Ch 3+4 (m/s²) Run #5";"Output Voltage (V) Run #5";"Output Current (A) Run #5";"Time (s) Run #6";"Angle, Ch 1+2 (rad) Run #6";"Angular Velocity, Ch 1+2 (rad/s) Run #6";"Angular Acceleration, Ch 1+2 (rad/s²) Run #6";"Position, Ch 1+2 (m) Run #6";"Velocity, Ch 1+2 (m/s) Run #6";"Acceleration, Ch 1+2 (m/s²) Run #6";"Angle, Ch 3+4 (rad) Run #6";"Angular Velocity, Ch 3+4 (rad/s) Run #6";"Angular Acceleration, Ch 3+4 (rad/s²) Run #6";"Position, Ch 3+4 (m) Run #6";"Velocity, Ch 3+4 (m/s) Run #6";"Acceleration, Ch 3+4 (m/s²) Run #6";"Output Voltage (V) Run #6";"Output Current (A) Run #6";"Time (s) Run #7";"Angle, Ch 1+2 (rad) Run #7";"Angular Velocity, Ch 1+2 (rad/s) Run #7";"Angular Acceleration, Ch 1+2 (rad/s²) Run #7";"Position, Ch 1+2 (m) Run #7";"Velocity, Ch 1+2 (m/s) Run #7";"Acceleration, Ch 1+2 (m/s²) Run #7";"Angle, Ch 3+4 (rad) Run #7";"Angular Velocity, Ch 3+4 (rad/s) Run #7";"Angular Acceleration, Ch 3+4 (rad/s²) Run #7";"Position, Ch 3+4 (m) Run #7";"Velocity, Ch 3+4 (m/s) Run #7";"Acceleration, Ch 3+4 (m/s²) Run #7";"Output Voltage (V) Run #7";"Output Current (A) Run #7";"Time (s) Run #8";"Angle, Ch 1+2 (rad) Run #8";"Angular Velocity, Ch 1+2 (rad/s) Run #8";"Angular Acceleration, Ch 1+2 (rad/s²) Run #8";"Position, Ch 1+2 (m) Run #8";"Velocity, Ch 1+2 (m/s) Run #8";"Acceleration, Ch 1+2 (m/s²) Run #8";"Angle, Ch 3+4 (rad) Run #8";"Angular Velocity, Ch 3+4 (rad/s) Run #8";"Angular Acceleration, Ch 3+4 (rad/s²) Run #8";"Position, Ch 3+4 (m) Run #8";"Velocity, Ch 3+4 (m/s) Run #8";"Acceleration, Ch 3+4 (m/s²) Run #8";"Output Voltage (V) Run #8";"Output Current (A) Run #8";"Time (s) Run #9";"Angle, Ch 1+2 (rad) Run #9";"Angular Velocity, Ch 1+2 (rad/s) Run #9";"Angular Acceleration, Ch 1+2 (rad/s²) Run #9";"Position, Ch 1+2 (m) Run #9";"Velocity, Ch 1+2 (m/s) Run #9";"Acceleration, Ch 1+2 (m/s²) Run #9";"Angle, Ch 3+4 (rad) Run #9";"Angular Velocity, Ch 3+4 (rad/s) Run #9";"Angular Acceleration, Ch 3+4 (rad/s²) Run #9";"Position, Ch 3+4 (m) Run #9";"Velocity, Ch 3+4 (m/s) Run #9";"Acceleration, Ch 3+4 (m/s²) Run #9";"Output Voltage (V) Run #9";"Output Current (A) Run #9";"Time (s) Run #10";"Angle, Ch 1+2 (rad) Run #10";"Angular Velocity, Ch 1+2 (rad/s) Run #10";"Angular Acceleration, Ch 1+2 (rad/s²) Run #10";"Position, Ch 1+2 (m) Run #10";"Velocity, Ch 1+2 (m/s) Run #10";"Acceleration, Ch 1+2 (m/s²) Run #10";"Angle, Ch 3+4 (rad) Run #10";"Angular Velocity, Ch 3+4 (rad/s) Run #10";"Angular Acceleration, Ch 3+4 (rad/s²) Run #10";"Position, Ch 3+4 (m) Run #10";"Velocity, Ch 3+4 (m/s) Run #10";"Acceleration, Ch 3+4 (m/s²) Run #10";"Output Voltage (V) Run #10";"Output Current (A) Run #10"
9,500;-0,349;-5,120;9,502;-0,0083;-0,122;0,227;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;9,500;-0,454;-6,283;9,308;-0,0108;-0,150;0,222;0,000;0,000;-0,582;0,0000;0,000;-0,014;-0,006;0,006;9,500;1,710;2,269;-33,743;0,0408;0,054;-0,806;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;9,500;0,035;-7,447;0,582;8,3333E-4;-0,178;0,014;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;9,500;-0,750;-6,050;14,738;-0,0179;-0,144;0,352;0,000;0,000;-0,194;0,0000;0,000;-0,005;-0,006;0,006;9,500;-1,274;5,876;21,332;-0,0304;0,140;0,509;-0,017;0,000;0,582;-4,1667E-4;0,000;0,014;-0,006;0,006;9,500;-1,134;5,527;17,259;-0,0271;0,132;0,412;-0,017;0,058;0,776;-4,1667E-4;0,001;0,019;-0,006;0,006;9,500;-1,187;0,814;21,526;-0,0283;0,019;0,514;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;9,500;-1,204;3,782;19,974;-0,0287;0,090;0,477;-0,017;0,000;0,582;-4,1667E-4;0,000;0,014;-0,006;0,006;9,500;0,157;-8,261;-0,970;0,0037;-0,197;-0,023;0,000;0,000;-0,194;0,0000;0,000;-0,005;-0,006;0,006
9,550;-0,593;-4,480;13,963;-0,0142;-0,107;0,333;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;9,550;-0,768;-5,643;15,320;-0,0183;-0,135;0,366;0,000;-0,058;-0,776;0,0000;-0,001;-0,019;-0,006;0,006;9,550;1,780;0,524;-34,519;0,0425;0,013;-0,824;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;9,550;-0,332;-7,214;7,369;-0,0079;-0,172;0,176;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;9,550;-1,047;-5,178;20,168;-0,0250;-0,124;0,481;0,000;0,000;-0,582;0,0000;0,000;-0,014;-0,006;0,006;9,550;-0,942;6,807;15,514;-0,0225;0,163;0,370;-0,017;0,058;0,776;-4,1667E-4;0,001;0,019;-0,006;0,006;9,550;-0,820;6,283;11,636;-0,0196;0,150;0,278;-0,017;0,116;0,388;-4,1667E-4;0,003;0,009;-0,006;0,006;9,550;-1,117;1,862;19,199;-0,0267;0,044;0,458;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;9,550;-0,995;4,654;15,708;-0,0237;0,111;0,375;-0,017;0,058;0,776;-4,1667E-4;0,001;0,019;-0,006;0,006;9,550;-0,262;-8,087;6,206;-0,0062;-0,193;0,148;0,000;0,000;-0,582;0,0000;0,000;-0,014;-0,006;0,006
9,600;-0,803;-3,665;17,453;-0,0192;-0,087;0,417;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;9,600;-1,030;-4,712;20,556;-0,0246;-0,112;0,491;0,000;-0,116;-0,388;0,0000;-0,003;-0,009;-0,006;0,006;9,600;1,763;-1,222;-33,743;0,0421;-0,029;-0,806;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;9,600;-0,698;-6,690;14,157;-0,0167;-0,160;0,338;0,000;0,000;-0,194;0,0000;0,000;-0,005;-0,006;0,006;9,600;-1,292;-4,014;24,822;-0,0308;-0,096;0,593;0,000;-0,058;-0,776;0,0000;-0,001;-0,019;-0,006;0,006;9,600;-0,576;7,447;8,921;-0,0137;0,178;0,213;-0,017;0,116;0,388;-4,1667E-4;0,003;0,009;-0,006;0,006;9,600;-0,489;6,749;5,236;-0,0117;0,161;0,125;0,000;0,116;-0,388;0,0000;0,003;-0,009;-0,006;0,006;9,600;-0,995;2,734;16,290;-0,0237;0,065;0,389;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;9,600;-0,733;5,352;11,248;-0,0175;0,128;0,269;-0,017;0,116;0,388;-4,1667E-4;0,003;0,009;-0,006;0,006;9,600;-0,663;-7,621;12,993;-0,0158;-0,182;0,310;0,000;-0,058;-0,776;0,0000;-0,001;-0,019;-0,006;0,006
9,650;-0,960;-2,734;20,168;-0,0229;-0,065;0,481;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;9,650;-1,239;-3,549;24,822;-0,0296;-0,085;0,593;-0,017;-0,116;0,388;-4,1667E-4;-0,003;0,009;-0,006;0,006;9,650;1,658;-2,909;-31,222;0,0396;-0,069;-0,745;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;9,650;-1,012;-5,818;20,362;-0,0242;-0,139;0,486;0,000;0,000;-0,582;0,0000;0,000;-0,014;-0,006;0,006;9,650;-1,449;-2,618;27,731;-0,0346;-0,063;0,662;0,000;-0,116;-0,388;0,0000;-0,003;-0,009;-0,006;0,006;9,650;-0,192;7,738;1,551;-0,0046;0,185;0,037;0,000;0,116;-0,388;0,0000;0,003;-0,009;-0,006;0,006;9,650;-0,140;6,807;-1,357;-0,0033;0,163;-0,032;0,000;0,058;-0,776;0,0000;0,001;-0,019;-0,006;0,006;9,650;-0,838;3,491;12,993;-0,0200;0,083;0,310;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;9,650;-0,454;5,818;6,206;-0,0108;0,139;0,148;0,000;0,116;-0,388;0,0000;0,003;-0,009;-0,006;0,006;9,650;-1,030;-6,807;19,780;-0,0246;-0,163;0,472;0,000;-0,116;-0,388;0,0000;-0,003;-0,009;-0,006;0,006
9,700;-1,082;-1,629;22,108;-0,0258;-0,039;0,528;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;9,700;-1,396;-2,211;27,731;-0,0333;-0,053;0,662;-0,017;-0,058;0,776;-4,1667E-4;-0,001;0,019;-0,006;0,006;9,700;1,466;-4,422;-26,762;0,0350;-0,106;-0,639;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;9,700;-1,292;-4,596;25,404;-0,0308;-0,110;0,606;0,000;-0,058;-0,776;0,0000;-0,001;-0,019;-0,006;0,006;9,700;-1,553;-1,164;28,895;-0,0371;-0,028;0,690;-0,017;-0,116;0,388;-4,1667E-4;-0,003;0,009;-0,006;0,006;9,700;0,209;7,621;-6,206;0,0050;0,182;-0,148;0,000;0,058;-0,776;0,0000;0,001;-0,019;-0,006;0,006;9,700;0,209;6,574;-7,369;0,0050;0,157;-0,176;0,000;0,000;-0,582;0,0000;0,000;-0,014;-0,006;0,006;9,700;-0,646;4,072;9,114;-0,0154;0,097;0,218;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;9,700;-0,140;5,992;0,388;-0,0033;0,143;0,009;0,000;0,058;-0,776;0,0000;0,001;-0,019;-0,006;0,006;9,700;-1,361;-5,643;26,568;-0,0325;-0,135;0,634;-0,017;-0,116;0,388;-4,1667E-4;-0,003;0,009;-0,006;0,006
9,750;-1,134;-0,465;22,689;-0,0271;-0,011;0,542;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;9,750;-1,466;-0,698;28,507;-0,0350;-0,017;0,681;-0,017;0,000;0,582;-4,1667E-4;0,000;0,014;-0,006;0,006;9,750;1,204;-5,643;-20,944;0,0287;-0,135;-0,500;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;9,750;-1,484;-3,200;28,507;-0,0354;-0,076;0,681;0,000;-0,116;-0,388;0,0000;-0,003;-0,009;-0,006;0,006;9,750;-1,571;0,291;28,507;-0,0375;0,007;0,681;-0,017;-0,058;0,776;-4,1667E-4;-0,001;0,019;-0,006;0,006;9,750;0,593;7,098;-13,381;0,0142;0,169;-0,319;0,000;0,000;-0,582;0,0000;0,000;-0,014;-0,006;0,006;9,750;0,524;6,050;-12,799;0,0125;0,144;-0,306;0,000;0,000;-0,194;0,0000;0,000;-0,005;-0,006;0,006;9,750;-0,419;4,422;4,654;-0,0100;0,106;0,111;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;9,750;0,157;5,876;-5,624;0,0037;0,140;-0,134;0,000;0,000;-0,582;0,0000;0,000;-0,014;-0,006;0,006;9,750;-1,606;-4,131;32,192;-0,0383;-0,099;0,769;-0,017;-0,058;0,776;-4,1667E-4;-0,001;0,019;-0,006;0,006
9,800;-1,117;0,698;21,720;-0,0267;0,017;0,519;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;9,800;-1,466;0,756;27,150;-0,0350;0,018;0,648;-0,017;0,000;0,194;-4,1667E-4;0,000;0,005;-0,006;0,006;9,800;0,890;-6,516;-14,544;0,0212;-0,156;-0,347;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;9,800;-1,606;-1,687;29,865;-0,0383;-0,040;0,713;-0,017;-0,116;0,388;-4,1667E-4;-0,003;0,009;-0,006;0,006;9,800;-1,518;1,745;26,762;-0,0362;0,042;0,639;-0,017;0,000;0,582;-4,1667E-4;0,000;0,014;-0,006;0,006;9,800;0,925;6,225;-19,393;0,0221;0,149;-0,463;0,000;0,000;-0,194;0,0000;0,000;-0,005;-0,006;0,006;9,800;0,820;5,294;-18,035;0,0196;0,126;-0,431;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;9,800;-0,192;4,538;0,194;-0,0046;0,108;0,005;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;9,800;0,454;5,411;-11,054;0,0108;0,129;-0,264;0,000;0,000;-0,194;0,0000;0,000;-0,005;-0,006;0,006;9,800;-1,780;-2,327;35,488;-0,0425;-0,056;0,847;-0,017;0,000;0,582;-4,1667E-4;0,000;0,014;-0,006;0,006
9,850;-1,065;1,745;19,586;-0,0254;0,042;0,468;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;9,850;-1,379;2,036;24,629;-0,0329;0,049;0,588;-0,017;0,000;0,194;-4,1667E-4;0,000;0,005;-0,006;0,006;9,850;0,541;-7,098;-7,757;0,0129;-0,169;-0,185;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;9,850;-1,658;-0,175;30,058;-0,0396;-0,004;0,718;-0,017;-0,058;0,776;-4,1667E-4;-0,001;0,019;-0,006;0,006;9,850;-1,396;3,025;23,659;-0,0333;0,072;0,565;-0,017;0,000;0,388;-4,1667E-4;0,000;0,009;-0,006;0,006;9,850;1,222;5,120;-24,435;0,0292;0,122;-0,583;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;9,850;1,065;4,247;-22,883;0,0254;0,101;-0,546;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;9,850;0,035;4,422;-3,879;8,3333E-4;0,106;-0,093;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;9,850;0,716;4,712;-15,514;0,0171;0,112;-0,370;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;9,850;-1,850;-0,465;35,682;-0,0442;-0,011;0,852;-0,017;0,000;0,194;-4,1667E-4;0,000;0,005;-0,006;0,006
9,900;-0,942;2,676;16,678;-0,0225;0,064;0,398;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;9,900;-1,257;3,200;21,914;-0,0300;0,076;0,523;-0,017;0,000;0,582;-4,1667E-4;0,000;0,014;-0,006;0,006;9,900;0,175;-7,330;-0,582;0,0042;-0,175;-0,014;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;9,900;-1,623;1,338;29,089;-0,0387;0,032;0,694;-0,017;0,000;0,582;-4,1667E-4;0,000;0,014;-0,006;0,006;9,900;-1,204;4,131;19,586;-0,0287;0,099;0,468;-0,017;0,000;0,582;-4,1667E-4;0,000;0,014;-0,006;0,006;9,900;1,449;3,782;-28,701;0,0346;0,090;-0,685;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;9,900;1,257;2,967;-26,762;0,0300;0,071;-0,639;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;9,900;0,262;4,131;-7,369;0,0062;0,099;-0,176;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;9,900;0,925;3,840;-19,199;0,0221;0,092;-0,458;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;9,900;-1,815;1,338;33,355;-0,0433;0,032;0,796;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;-0,006;0,006
9,950;-0,785;3,432;13,381;-0,0188;0,082;0,319;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;9,950;-1,065;4,247;18,423;-0,0254;0,101;0,440;-0,017;0,058;0,776;-4,1667E-4;0,001;0,019;-0,006;0,006;9,950;-0,209;-7,156;6,400;-0,0050;-0,171;0,153;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;9,950;-1,518;2,793;26,762;-0,0362;0,067;0,639;-0,017;0,000;0,388;-4,1667E-4;0,000;0,009;-0,006;0,006;9,950;-0,977;5,003;15,126;-0,0233;0,119;0,361;-0,017;0,058;0,776;-4,1667E-4;0,001;0,019;-0,006;0,006;9,950;1,606;2,211;-31,804;0,0383;0,053;-0,759;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;9,950;1,361;1,513;-28,895;0,0325;0,036;-0,690;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;9,950;0,454;3,665;-10,278;0,0108;0,088;-0,245;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;9,950;1,100;2,793;-22,301;0,0262;0,067;-0,532;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;9,950;-1,710;2,909;29,865;-0,0408;0,069;0,713;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;-0,006;0,006
10,000;-0,593;4,014;9,696;-0,0142;0,096;0,231;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;10,000;-0,820;5,120;13,575;-0,0196;0,122;0,324;-0,017;0,116;0,388;-4,1667E-4;0,003;0,009;-0,006;0,006;10,000;-0,559;-6,632;12,411;-0,0133;-0,158;0,296;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;10,000;-1,344;4,072;22,883;-0,0321;0,097;0,546;-0,017;0,000;0,582;-4,1667E-4;0,000;0,014;-0,006;0,006;10,000;-0,698;5,643;10,278;-0,0167;0,135;0,245;-0,017;0,116;0,388;-4,1667E-4;0,003;0,009;-0,006;0,006;10,000;1,676;0,524;-32,773;0,0400;0,012;-0,782;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;10,000;1,414;-2,220E-15;-29,089;0,0337;0,000;-0,694;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;10,000;0,628;3,083;-12,993;0,0150;0,074;-0,310;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;10,000;1,222;1,571;-24,241;0,0292;0,037;-0,579;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;10,000;-1,518;4,305;25,792;-0,0362;0,103;0,616;-0,017;0,000;0,194;-4,1667E-4;0,000;0,005;-0,006;0,006
10,050;-0,384;4,422;5,624;-0,0092;0,106;0,134;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;10,050;-0,541;5,643;7,757;-0,0129;0,135;0,185;0,000;0,116;-0,388;0,0000;0,003;-0,009;-0,006;0,006;10,050;-0,873;-5,876;17,647;-0,0208;-0,140;0,421;0,000;0,000;-0,194;0,0000;0,000;-0,005;-0,006;0,006;10,050;-1,100;5,120;17,841;-0,0262;0,122;0,426;-0,017;0,058;0,776;-4,1667E-4;0,001;0,019;-0,006;0,006;10,050;-0,401;6,050;5,042;-0,0096;0,144;0,120;0,000;0,116;-0,388;0,0000;0,003;-0,009;-0,006;0,006;10,050;1,658;-1,164;-31,416;0,0396;-0,028;-0,750;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;10,050;1,361;-1,454;-27,150;0,0325;-0,035;-0,648;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;10,050;0,768;2,385;-15,514;0,0183;0,057;-0,370;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;10,050;1,257;0,291;-24,435;0,0300;0,007;-0,583;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;10,050;-1,274;5,527;21,138;-0,0304;0,132;0,505;-0,017;0,000;0,582;-4,1667E-4;0,000;0,014;-0,006;0,006
10,100;-0,140;4,596;1,357;-0,0033;0,110;0,032;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;10,100;-0,244;5,876;1,939;-0,0058;0,140;0,046;0,000;0,058;-0,776;0,0000;0,001;-0,019;-0,006;0,006;10,100;-1,152;-4,887;22,689;-0,0275;-0,117;0,542;0,000;0,000;-0,582;0,0000;0,000;-0,014;-0,006;0,006;10,100;-0,820;5,876;12,411;-0,0196;0,140;0,296;-0,017;0,116;0,388;-4,1667E-4;0,003;0,009;-0,006;0,006;10,100;-0,087;6,167;-0,582;-0,0021;0,147;-0,014;0,000;0,058;-0,776;0,0000;0,001;-0,019;-0,006;0,006;10,100;1,553;-2,676;-28,313;0,0371;-0,064;-0,676;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;10,100;1,257;-2,793;-23,465;0,0300;-0,067;-0,560;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;10,100;0,873;1,513;-17,453;0,0208;0,036;-0,417;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;10,100;1,239;-0,931;-23,077;0,0296;-0,022;-0,551;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;10,100;-0,960;6,458;15,320;-0,0229;0,154;0,366;-0,017;0,058;0,776;-4,1667E-4;0,001;0,019;-0,006;0,006
10,150;0,087;4,538;-2,715;0,0021;0,108;-0,065;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;10,150;0,052;5,818;-3,297;0,0012;0,139;-0,079;0,000;0,000;-0,582;0,0000;0,000;-0,014;-0,006;0,006;10,150;-1,379;-3,607;27,150;-0,0329;-0,086;0,648;0,000;-0,058;-0,776;0,0000;-0,001;-0,019;-0,006;0,006;10,150;-0,506;6,341;6,787;-0,0121;0,151;0,162;0,000;0,116;-0,388;0,0000;0,003;-0,009;-0,006;0,006;10,150;0,227;5,992;-6,400;0,0054;0,143;-0,153;0,000;0,000;-0,582;0,0000;0,000;-0,014;-0,006;0,006;10,150;1,379;-4,014;-24,047;0,0329;-0,096;-0,574;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;10,150;1,082;-3,840;-18,811;0,0258;-0,092;-0,449;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;10,150;0,925;0,582;-18,229;0,0221;0,014;-0,435;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;10,150;1,169;-2,036;-20,750;0,0279;-0,049;-0,495;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;10,150;-0,611;7,098;8,727;-0,0146;0,169;0,208;-0,017;0,116;0,388;-4,1667E-4;0,003;0,009;-0,006;0,006
10,200;0,314;4,305;-6,593;0,0075;0,103;-0,157;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;10,200;0,349;5,527;-8,145;0,0083;0,132;-0,194;0,000;0,000;-0,194;0,0000;0,000;-0,005;-0,006;0,006;10,200;-1,518;-2,094;29,865;-0,0362;-0,050;0,713;0,000;-0,116;-0,388;0,0000;-0,003;-0,009;-0,006;0,006;10,200;-0,175;6,574;0,970;-0,0042;0,157;0,023;0,000;0,058;-0,776;0,0000;0,001;-0,019;-0,006;0,006;10,200;0,524;5,527;-12,023;0,0125;0,132;-0,287;0,000;0,000;-0,194;0,0000;0,000;-0,005;-0,006;0,006;10,200;1,152;-5,120;-18,811;0,0275;-0,122;-0,449;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;10,200;0,855;-4,654;-14,157;0,0204;-0,111;-0,338;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;10,200;0,925;-0,349;-17,841;0,0221;-0,008;-0,426;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;10,200;1,030;-3,025;-17,647;0,0246;-0,072;-0,421;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;10,200;-0,244;7,330;1,939;-0,0058;0,175;0,046;0,000;0,116;-0,388;0,0000;0,003;-0,009;-0,006;0,006
